,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,17Networks_LH_VisCent_Striate,17Networks_LH_VisCent_ExStr,17Networks_LH_VisPeri_StriCal,17Networks_LH_VisPeri_ExStrInf,17Networks_LH_VisPeri_ExStrSup,17Networks_LH_SomMotA,17Networks_LH_SomMotB_Cent,17Networks_LH_SomMotB_S2,17Networks_LH_SomMotB_Ins,17Networks_LH_SomMotB_Aud,17Networks_LH_DorsAttnA_TempOcc,17Networks_LH_DorsAttnA_ParOcc,17Networks_LH_DorsAttnA_SPL,17Networks_LH_DorsAttnB_TempOcc,17Networks_LH_DorsAttnB_PostC,17Networks_LH_DorsAttnB_FEF,17Networks_LH_DorsAttnB_PrCv,17Networks_LH_SalVentAttnA_ParOper,17Networks_LH_SalVentAttnA_FrOper,17Networks_LH_SalVentAttnA_Ins,17Networks_LH_SalVentAttnA_ParMed,17Networks_LH_SalVentAttnA_FrMed,17Networks_LH_SalVentAttnB_IPL,17Networks_LH_SalVentAttnB_PFCd,17Networks_LH_SalVentAttnB_PFCl,17Networks_LH_SalVentAttnB_Ins,17Networks_LH_SalVentAttnB_OFC,17Networks_LH_SalVentAttnB_PFCmp,17Networks_LH_LimbicA_TempPole,17Networks_LH_LimbicB_OFC,17Networks_LH_ContA_Temp,17Networks_LH_ContA_IPS,17Networks_LH_ContA_PFCd,17Networks_LH_ContA_PFCl,17Networks_LH_ContA_PFClv,17Networks_LH_ContA_Cingm,17Networks_LH_ContB_Temp,17Networks_LH_ContB_IPL,17Networks_LH_ContB_PFCd,17Networks_LH_ContB_PFCl,17Networks_LH_ContB_PFClv,17Networks_LH_ContB_PFCmp,17Networks_LH_ContC_pCun,17Networks_LH_ContC_Cingp,17Networks_LH_DefaultA_IPL,17Networks_LH_DefaultA_PFCd,17Networks_LH_DefaultA_pCunPCC,17Networks_LH_DefaultA_PFCm,17Networks_LH_DefaultB_Temp,17Networks_LH_DefaultB_IPL,17Networks_LH_DefaultB_PFCd,17Networks_LH_DefaultB_PFCl,17Networks_LH_DefaultB_PFCv,17Networks_LH_DefaultC_IPL,17Networks_LH_DefaultC_Rsp,17Networks_LH_DefaultC_PHC,17Networks_LH_TempPar,17Networks_RH_VisCent_Striate,17Networks_RH_VisCent_ExStr,17Networks_RH_VisPeri_StriCal,17Networks_RH_VisPeri_ExStrInf,17Networks_RH_VisPeri_ExStrSup,17Networks_RH_SomMotA,17Networks_RH_SomMotB_Cent,17Networks_RH_SomMotB_S2,17Networks_RH_SomMotB_Ins,17Networks_RH_SomMotB_Aud,17Networks_RH_DorsAttnA_TempOcc,17Networks_RH_DorsAttnA_ParOcc,17Networks_RH_DorsAttnA_SPL,17Networks_RH_DorsAttnB_TempOcc,17Networks_RH_DorsAttnB_PostC,17Networks_RH_DorsAttnB_FEF,17Networks_RH_DorsAttnB_PrCv,17Networks_RH_SalVentAttnA_ParOper,17Networks_RH_SalVentAttnA_PrC,17Networks_RH_SalVentAttnA_FrOper,17Networks_RH_SalVentAttnA_Ins,17Networks_RH_SalVentAttnA_ParMed,17Networks_RH_SalVentAttnA_FrMed,17Networks_RH_SalVentAttnB_IPL,17Networks_RH_SalVentAttnB_PFCd,17Networks_RH_SalVentAttnB_PFCl,17Networks_RH_SalVentAttnB_PFClv,17Networks_RH_SalVentAttnB_Ins,17Networks_RH_SalVentAttnB_PFCmp,17Networks_RH_SalVentAttnB_Cinga,17Networks_RH_LimbicA_TempPole,17Networks_RH_LimbicB_OFC,17Networks_RH_ContA_Temp,17Networks_RH_ContA_IPS,17Networks_RH_ContA_PFCd,17Networks_RH_ContA_PFCl,17Networks_RH_ContA_Cingm,17Networks_RH_ContB_Temp,17Networks_RH_ContB_IPL,17Networks_RH_ContB_PFCld,17Networks_RH_ContB_PFClv,17Networks_RH_ContB_PFCmp,17Networks_RH_ContC_pCun,17Networks_RH_ContC_Cingp,17Networks_RH_DefaultA_Temp,17Networks_RH_DefaultA_IPL,17Networks_RH_DefaultA_PFCd,17Networks_RH_DefaultA_pCunPCC,17Networks_RH_DefaultA_PFCm,17Networks_RH_DefaultB_Temp,17Networks_RH_DefaultB_AntTemp,17Networks_RH_DefaultB_PFCd,17Networks_RH_DefaultB_PFCv,17Networks_RH_DefaultC_IPL,17Networks_RH_DefaultC_Rsp,17Networks_RH_DefaultC_PHC,17Networks_RH_TempPar,17Networks_LH_VisCent_Striate,17Networks_LH_VisCent_ExStr,17Networks_LH_VisPeri_StriCal,17Networks_LH_VisPeri_ExStrInf,17Networks_LH_VisPeri_ExStrSup,17Networks_LH_SomMotA,17Networks_LH_SomMotB_Cent,17Networks_LH_SomMotB_S2,17Networks_LH_SomMotB_Ins,17Networks_LH_SomMotB_Aud,17Networks_LH_DorsAttnA_TempOcc,17Networks_LH_DorsAttnA_ParOcc,17Networks_LH_DorsAttnA_SPL,17Networks_LH_DorsAttnB_TempOcc,17Networks_LH_DorsAttnB_PostC,17Networks_LH_DorsAttnB_FEF,17Networks_LH_DorsAttnB_PrCv,17Networks_LH_SalVentAttnA_ParOper,17Networks_LH_SalVentAttnA_FrOper,17Networks_LH_SalVentAttnA_Ins,17Networks_LH_SalVentAttnA_ParMed,17Networks_LH_SalVentAttnA_FrMed,17Networks_LH_SalVentAttnB_IPL,17Networks_LH_SalVentAttnB_PFCd,17Networks_LH_SalVentAttnB_PFCl,17Networks_LH_SalVentAttnB_Ins,17Networks_LH_SalVentAttnB_OFC,17Networks_LH_SalVentAttnB_PFCmp,17Networks_LH_LimbicA_TempPole,17Networks_LH_LimbicB_OFC,17Networks_LH_ContA_Temp,17Networks_LH_ContA_IPS,17Networks_LH_ContA_PFCd,17Networks_LH_ContA_PFCl,17Networks_LH_ContA_PFClv,17Networks_LH_ContA_Cingm,17Networks_LH_ContB_Temp,17Networks_LH_ContB_IPL,17Networks_LH_ContB_PFCd,17Networks_LH_ContB_PFCl,17Networks_LH_ContB_PFClv,17Networks_LH_ContB_PFCmp,17Networks_LH_ContC_pCun,17Networks_LH_ContC_Cingp,17Networks_LH_DefaultA_IPL,17Networks_LH_DefaultA_PFCd,17Networks_LH_DefaultA_pCunPCC,17Networks_LH_DefaultA_PFCm,17Networks_LH_DefaultB_Temp,17Networks_LH_DefaultB_IPL,17Networks_LH_DefaultB_PFCd,17Networks_LH_DefaultB_PFCl,17Networks_LH_DefaultB_PFCv,17Networks_LH_DefaultC_IPL,17Networks_LH_DefaultC_Rsp,17Networks_LH_DefaultC_PHC,17Networks_LH_TempPar,17Networks_RH_VisCent_Striate,17Networks_RH_VisCent_ExStr,17Networks_RH_VisPeri_StriCal,17Networks_RH_VisPeri_ExStrInf,17Networks_RH_VisPeri_ExStrSup,17Networks_RH_SomMotA,17Networks_RH_SomMotB_Cent,17Networks_RH_SomMotB_S2,17Networks_RH_SomMotB_Ins,17Networks_RH_SomMotB_Aud,17Networks_RH_DorsAttnA_TempOcc,17Networks_RH_DorsAttnA_ParOcc,17Networks_RH_DorsAttnA_SPL,17Networks_RH_DorsAttnB_TempOcc,17Networks_RH_DorsAttnB_PostC,17Networks_RH_DorsAttnB_FEF,17Networks_RH_DorsAttnB_PrCv,17Networks_RH_SalVentAttnA_ParOper,17Networks_RH_SalVentAttnA_PrC,17Networks_RH_SalVentAttnA_FrOper,17Networks_RH_SalVentAttnA_Ins,17Networks_RH_SalVentAttnA_ParMed,17Networks_RH_SalVentAttnA_FrMed,17Networks_RH_SalVentAttnB_IPL,17Networks_RH_SalVentAttnB_PFCd,17Networks_RH_SalVentAttnB_PFCl,17Networks_RH_SalVentAttnB_PFClv,17Networks_RH_SalVentAttnB_Ins,17Networks_RH_SalVentAttnB_PFCmp,17Networks_RH_SalVentAttnB_Cinga,17Networks_RH_LimbicA_TempPole,17Networks_RH_LimbicB_OFC,17Networks_RH_ContA_Temp,17Networks_RH_ContA_IPS,17Networks_RH_ContA_PFCd,17Networks_RH_ContA_PFCl,17Networks_RH_ContA_Cingm,17Networks_RH_ContB_Temp,17Networks_RH_ContB_IPL,17Networks_RH_ContB_PFCld,17Networks_RH_ContB_PFClv,17Networks_RH_ContB_PFCmp,17Networks_RH_ContC_pCun,17Networks_RH_ContC_Cingp,17Networks_RH_DefaultA_Temp,17Networks_RH_DefaultA_IPL,17Networks_RH_DefaultA_PFCd,17Networks_RH_DefaultA_pCunPCC,17Networks_RH_DefaultA_PFCm,17Networks_RH_DefaultB_Temp,17Networks_RH_DefaultB_AntTemp,17Networks_RH_DefaultB_PFCd,17Networks_RH_DefaultB_PFCv,17Networks_RH_DefaultC_IPL,17Networks_RH_DefaultC_Rsp,17Networks_RH_DefaultC_PHC,17Networks_RH_TempPar
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.8815343722105415,2.5318426364487787,1.973359356792616,2.620994462425232,2.4020036058180296,2.553876636762488,2.474524264827578,3.0480750159764574,3.0932380175934755,2.8869171305297545,2.844261171843437,2.7832848949142956,2.61259510012912,2.935156221163828,2.7070486241671987,2.7669995702592916,3.0261346533000464,2.9493230426118187,3.049197508737843,3.3795001104641043,2.8020758240841936,3.188677887607592,3.035986076311516,3.2773651518540907,2.7822278064080033,3.2006845332605196,2.891630247028199,3.191266172657337,3.2624448621756277,2.9978572891857946,3.0965238991962414,2.7420201486588303,2.8478560786872684,2.785970008733226,2.6533944222400527,2.5889560202090522,3.0288798695185775,2.888299561885939,3.010083282832515,2.8945963747312575,2.8085898272317107,3.482273267935852,2.8376480124639705,2.5986589065747694,2.9998610930876204,2.8454556290481703,3.116432782861985,3.0744440473219754,3.138145074979518,2.980508561278219,3.342736321833134,3.0289485956995597,3.1225326558927797,3.0321553573884774,3.1464365729085153,2.9772898723784493,3.0551159001007617,1.9072794435668496,2.569115715434525,1.9899911709759417,2.6469675215530764,2.386740545284782,2.5256153251402544,2.4093200451108947,3.0959690945966476,3.1802809778261785,2.9812984382831287,2.896158450658366,2.818250452294298,2.605798806000339,2.8266198372551297,2.730744608514966,2.723522440159259,2.9975848606750617,3.0112324266716723,2.9080318422544607,3.0853117550012166,3.3673808390232125,2.828528012004316,3.152974472310458,2.927721063957939,3.234489309300238,2.747490215626904,2.7541210876026314,3.0790906201726522,3.217123420930212,2.3743117485741254,3.2808098522902926,3.0003151529537737,3.118733440308776,2.7120206109849394,2.8323710259708816,2.733421504507115,2.0871102908125163,3.0763311479677866,2.906654878074182,2.9306416608099495,2.797790476493138,3.507273303487523,2.8875975460202783,2.443404102085107,3.334713750533159,2.953697312649113,2.861372732908242,3.1486849511886734,3.0719217768926868,3.317047330568868,3.1633179460061984,3.3436099226111304,3.2229251688001312,2.957655944982838,3.193488123131973,2.9568158140376783,3.084442372308876,0.17112475817651424,0.11532843610492995,0.14846638140809312,0.15055226493699828,0.14739017871185725,0.12841223848597674,0.14927546874227696,0.1484390343050836,0.23041161632732146,0.15979613933457254,0.1397689023354307,0.1524717315611466,0.13917531286576498,0.22444538307193987,0.13434215993845297,0.17359334164343385,0.20880419682003756,0.1714004382745962,0.1531657302197492,0.15289385720120247,0.14965926609321759,0.15660704548734766,0.24118453354592584,0.27056698551099706,0.16961956282734178,0.13669852225047702,0.2724591191238965,0.19031527279235663,0.14791131307924849,0.13746890517324795,0.18558284067668498,0.14235429010820566,0.19069221120431892,0.13764128627647626,0.1847136917048742,0.33179211119464447,0.2244437592187422,0.16329451380686102,0.1875397308523668,0.18018209176721034,0.16666816692795955,0.2545619927400204,0.15160546102393901,0.23207313338223234,0.1661788332902408,0.17073601313648598,0.13415342692183338,0.15268380203568838,0.14442416893066057,0.16211466151807913,0.16184475444594446,0.19329833963271914,0.14221947827379033,0.2022733422727797,0.19473335849232754,0.18654680676090513,0.145027277296837,0.18847080507513667,0.12352619297557606,0.15994329933226745,0.15458385229946026,0.14361992175753777,0.12637168541384272,0.15522366981159694,0.1503565310571184,0.22313493553295227,0.15275174065453173,0.13893617674564526,0.155211532419146,0.14088732338706095,0.22154804221658722,0.1322821799337424,0.17926256757648434,0.2284848541829975,0.155493063084067,0.244965452979895,0.1530848287432506,0.16454688368171086,0.15375235082212851,0.1611473134446572,0.20467863536537148,0.23715351863077838,0.16459221290615025,0.19912882131769502,0.13830556729515853,0.18702523711597877,0.3635977914229067,0.14792224315029187,0.13936319473781952,0.20384383128720754,0.1452027959625214,0.18921634880795604,0.13058775938458123,0.32672122764050227,0.20121156005600901,0.15647520767926457,0.1479139848377539,0.14896416290698314,0.23588425835960009,0.14667862051097302,0.23049349723113524,0.2277957136928117,0.15971482512510674,0.17627591109124627,0.14648248573222264,0.14343525620263373,0.20424111563760353,0.18408881771232208,0.18623416331126907,0.15560341175746134,0.2083089859464301,0.19370901047667627,0.1930668749393942,0.13748022139684682
6.0,1.872100772420956,2.5050878808443557,1.9501572786019223,2.5875602025736772,2.366781347955055,2.5288667560111913,2.458662016592972,3.0198731359568023,3.0676743352418594,2.8624320474081633,2.815827207374832,2.7491910012151277,2.57368652746352,2.902244458162148,2.6708640688201637,2.756003099985942,3.012303855998049,2.9148684321293707,3.0292041919745416,3.355629512983258,2.761234812451109,3.156637749033637,3.004239517024305,3.257737180791138,2.7485650715816283,3.1768839762487593,2.8467895083315145,3.159611154119775,3.250043210291763,2.962758513807124,3.068035206598691,2.705068934679804,2.830513923894533,2.763485037285707,2.6186109861696605,2.570670207393825,3.002071822406532,2.851721729849541,2.9905035329187313,2.8657991688468805,2.7670756624490234,3.449032943626115,2.795519836221505,2.581253682997085,2.9589210102300934,2.8203909884923184,3.0737424615578535,3.0326146326157084,3.1125833078885536,2.944724128117677,3.3070455841409125,3.0077760437767673,3.0903974098845324,2.9905580775467095,3.1108694437923226,2.953341569449591,3.0238524216452114,1.8963534024350222,2.5416916389349002,1.9676746777384018,2.612067053345491,2.3542041838266377,2.501134105011596,2.3927517423978917,3.065293919272017,3.155925317591658,2.958123326204885,2.86970941657442,2.784382566955352,2.5673708683062393,2.798008152390694,2.694314838907664,2.7120656516637176,2.981579238074535,2.981384597135658,2.904872064750747,3.0655375780760203,3.348155759559062,2.7887771828022023,3.126257398904352,2.901268219648966,3.2137495172964545,2.710390567221208,2.7151174815602537,3.056118048892444,3.187106884501414,2.3657154015726243,3.2684331979022403,2.9650601407450097,3.0916356223222974,2.6762938966454226,2.8162933616731336,2.707143016423777,2.0874288679032573,3.051751988847254,2.870541337735231,2.9039776519459997,2.7554551346606,3.469463537597842,2.845273158437326,2.429401085386033,3.307096622099061,2.9184358811033766,2.8331097672077226,3.107869359433226,3.0290703722941608,3.2837035127756895,3.1379744120708626,3.3064320625443666,3.191366871090452,2.917383307462583,3.1566744272259823,2.93179556024403,3.0516305715505236,0.16859600457582088,0.11425295610133981,0.14709316521358085,0.1491137498042965,0.14549889393417773,0.12680706672151282,0.14735709461904198,0.14677291407539153,0.22855890683383237,0.1576271169880945,0.13893135447683513,0.1511286112836922,0.1378013105191031,0.22198242837139204,0.13281496976802792,0.17128972361029152,0.20616628234902928,0.16904064786727058,0.1522193510264735,0.15085997284179747,0.14907669725711492,0.15546969881944395,0.23794337183013126,0.26746723880961815,0.16751726210488074,0.1361942216190368,0.26939705519162194,0.18805429041530264,0.14657943950326213,0.13604654161129848,0.184094548544999,0.14122026573410867,0.1890649907650235,0.13658598963544497,0.18256202153959486,0.3274469870826466,0.22179339876451368,0.16153114268705018,0.18580354323608683,0.1789555020778776,0.164318755254135,0.2516536079028927,0.15034089922521912,0.22981606417423517,0.16436218285644918,0.1695857819666147,0.13304785066880512,0.15161547729749383,0.14255415121761342,0.16063231099879619,0.16014506705435116,0.19113942499015518,0.1408455560813286,0.1999461675806045,0.19225065000734706,0.1864761982601058,0.1433216148512696,0.1861990462529878,0.12195083519464328,0.1576817103227095,0.15311778780722365,0.1420960870980807,0.12504816201587013,0.15269307968417065,0.14940070979222478,0.22102637805040376,0.1521124978498006,0.13799243075684134,0.1539202731900393,0.1393988508582247,0.21994510619571875,0.1309473683471657,0.1766774100108156,0.225207976141533,0.15428062532083542,0.24019211471386342,0.15180356476644635,0.16196055286397945,0.15296441394787383,0.15942154782736426,0.2019246215089664,0.23392489645711173,0.16251812935572602,0.19721338148026446,0.1373365631633965,0.18561347134089007,0.35841359069648027,0.14702205384815714,0.13767230534907626,0.2018357090128042,0.14427913163708717,0.1872216123556963,0.13029078938254976,0.3222674077900927,0.19868965369250863,0.15542260525282836,0.1462975203310124,0.1477862162906822,0.23377641065130508,0.14590923203813486,0.2280302383929943,0.22498360472022338,0.15848800151291859,0.17484829246892827,0.1455385138979796,0.142494228493225,0.20165161793214637,0.18168957146472103,0.1839399586264741,0.15433150606164614,0.20623966462194904,0.19222049309762582,0.19263160192854756,0.13640627865873967
7.0,1.8631728931724514,2.4798913576690818,1.9281000865982663,2.5558775900058937,2.333476785240343,2.5052988490221373,2.44350820362008,2.993028402210708,3.0432450843871566,2.838977949055515,2.7889778568607477,2.716983336681316,2.537062117907139,2.8711268173955036,2.6367181407381883,2.7453116169674305,2.9990492481225157,2.882319074303208,3.0100128848099086,3.3327555548835486,2.722531956376148,3.126186038739678,2.97422013181926,3.2390765711359704,2.716784290444569,3.154057403812165,2.804583927399365,3.129427734434514,3.238283647661792,2.92952646532771,3.0410707806459,2.6701174830624947,2.8139782105297133,2.7419985234060795,2.5857477141399805,2.5530844689771306,2.976674444857221,2.8171635199225116,2.9718234775455996,2.838480979496183,2.7279321159163588,3.4173962059640948,2.7557559710514643,2.564680881097032,2.9202770583352495,2.7965836021599673,3.0334113649016174,2.9930019637318486,3.088228720819621,2.910884588458269,3.2731730619742683,2.9875852659368896,3.0598726840794606,2.9513324588406165,3.0770283410722903,2.9307279657632885,2.994235929652617,1.8859127435041898,2.5158224812628704,1.9464010210708311,2.5790119552396447,2.3233799003423217,2.4780591245563803,2.3769714451454913,3.0361014547363276,3.132559196368025,2.935922167312314,2.844711436513224,2.7524086203739255,2.531136809262365,2.770909478200307,2.6599130984958785,2.700987904306579,2.9662612141371447,2.953143774345199,2.901647057364169,3.046525236102036,3.3296405802671556,2.7510857003958304,3.1008109050795034,2.8762657002834566,3.1938982904843245,2.6754159359915364,2.6783076210688317,3.034118402766102,3.158467677816552,2.3571645801015393,3.2567723615337445,2.9316577867881666,3.0660530631739036,2.642520517514716,2.800934621780784,2.6821194488521556,2.0873197557670977,3.028452337746452,2.8363700888888137,2.878637338045853,2.715549832294243,3.4335327377549008,2.8053252009257936,2.416142179188336,3.2808553548832258,2.885160723711286,2.8063227166330877,3.0692536682629394,2.9885064673862187,3.2519285675454035,3.1139368302831696,3.2711617372461457,3.1613886336718395,2.8794877099249145,3.1215859836008653,2.908169205368134,3.0205233941769607,0.16622531307337693,0.11322141015403549,0.1457802710065058,0.14775534765700538,0.1437121324185544,0.12531964004818244,0.14556739035788846,0.145216132938657,0.2268178896694199,0.15560427107030672,0.13810010522971145,0.14985736400857025,0.13650467546331466,0.21967298447727776,0.13138404915279595,0.16914575231563017,0.20371011900979505,0.16683698765820043,0.15130598566962306,0.1489645564027592,0.14847458360563337,0.15437872525484614,0.23490644143302974,0.2645430560286695,0.16552739777015713,0.13568217779624023,0.2665066091445476,0.1859325522981345,0.14532375757091232,0.13469540739368022,0.18266674970467997,0.1401422014106519,0.18750786348241913,0.13558435360153337,0.180526455482353,0.323463748530413,0.2193120862475132,0.159874543709649,0.1841303216438272,0.17777953633870405,0.1621083880099995,0.2489023679202156,0.14912772956293951,0.22770911585913217,0.16264621220082454,0.16844874081683459,0.13199366286925363,0.1505834313156051,0.1408213425658376,0.1592276808845976,0.1585170202276954,0.18910609666292705,0.13952333130791697,0.19775589853693024,0.18992438596586747,0.18637410017433412,0.14172323775436343,0.18406176055130405,0.12045610498174729,0.15554828898775241,0.1517209848997885,0.1406295592712516,0.12381843367678551,0.1503497505337776,0.14847745588928563,0.21904405035396265,0.15147250981348184,0.13707535313754324,0.15269667807441825,0.13799286452223417,0.21842228485221885,0.12968960504396415,0.17426259454283102,0.222148190520626,0.15311254962839901,0.2357630493521431,0.15057577346216347,0.15955661082568282,0.15218547134741645,0.1577857119512177,0.19935083733257342,0.2308924711592619,0.16055840458834744,0.19537297419200994,0.13638741548189498,0.184258581637019,0.3536415830161947,0.14614290214185288,0.13608104644196473,0.199934483900951,0.1433882584001192,0.18534475172300582,0.12994053419174686,0.3181693424422377,0.19630985934040265,0.15440227990577762,0.14474919933218555,0.14662784861347494,0.23174767333984467,0.14515296241946468,0.22574731089075611,0.22234565909904808,0.15732086899720876,0.17346926779904961,0.14460971340756806,0.1415899669055319,0.1992316130442096,0.1794479458208092,0.181754545830378,0.15309851548847117,0.20429620167285065,0.19079954879745403,0.19218803344816593,0.13537663055036653
