,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,17Networks_LH_VisCent_Striate,17Networks_LH_VisCent_ExStr,17Networks_LH_VisPeri_StriCal,17Networks_LH_VisPeri_ExStrInf,17Networks_LH_VisPeri_ExStrSup,17Networks_LH_SomMotA,17Networks_LH_SomMotB_Cent,17Networks_LH_SomMotB_S2,17Networks_LH_SomMotB_Ins,17Networks_LH_SomMotB_Aud,17Networks_LH_DorsAttnA_TempOcc,17Networks_LH_DorsAttnA_ParOcc,17Networks_LH_DorsAttnA_SPL,17Networks_LH_DorsAttnB_TempOcc,17Networks_LH_DorsAttnB_PostC,17Networks_LH_DorsAttnB_FEF,17Networks_LH_DorsAttnB_PrCv,17Networks_LH_SalVentAttnA_ParOper,17Networks_LH_SalVentAttnA_FrOper,17Networks_LH_SalVentAttnA_Ins,17Networks_LH_SalVentAttnA_ParMed,17Networks_LH_SalVentAttnA_FrMed,17Networks_LH_SalVentAttnB_IPL,17Networks_LH_SalVentAttnB_PFCd,17Networks_LH_SalVentAttnB_PFCl,17Networks_LH_SalVentAttnB_Ins,17Networks_LH_SalVentAttnB_OFC,17Networks_LH_SalVentAttnB_PFCmp,17Networks_LH_LimbicA_TempPole,17Networks_LH_LimbicB_OFC,17Networks_LH_ContA_Temp,17Networks_LH_ContA_IPS,17Networks_LH_ContA_PFCd,17Networks_LH_ContA_PFCl,17Networks_LH_ContA_PFClv,17Networks_LH_ContA_Cingm,17Networks_LH_ContB_Temp,17Networks_LH_ContB_IPL,17Networks_LH_ContB_PFCd,17Networks_LH_ContB_PFCl,17Networks_LH_ContB_PFClv,17Networks_LH_ContB_PFCmp,17Networks_LH_ContC_pCun,17Networks_LH_ContC_Cingp,17Networks_LH_DefaultA_IPL,17Networks_LH_DefaultA_PFCd,17Networks_LH_DefaultA_pCunPCC,17Networks_LH_DefaultA_PFCm,17Networks_LH_DefaultB_Temp,17Networks_LH_DefaultB_IPL,17Networks_LH_DefaultB_PFCd,17Networks_LH_DefaultB_PFCl,17Networks_LH_DefaultB_PFCv,17Networks_LH_DefaultC_IPL,17Networks_LH_DefaultC_Rsp,17Networks_LH_DefaultC_PHC,17Networks_LH_TempPar,17Networks_RH_VisCent_Striate,17Networks_RH_VisCent_ExStr,17Networks_RH_VisPeri_StriCal,17Networks_RH_VisPeri_ExStrInf,17Networks_RH_VisPeri_ExStrSup,17Networks_RH_SomMotA,17Networks_RH_SomMotB_Cent,17Networks_RH_SomMotB_S2,17Networks_RH_SomMotB_Ins,17Networks_RH_SomMotB_Aud,17Networks_RH_DorsAttnA_TempOcc,17Networks_RH_DorsAttnA_ParOcc,17Networks_RH_DorsAttnA_SPL,17Networks_RH_DorsAttnB_TempOcc,17Networks_RH_DorsAttnB_PostC,17Networks_RH_DorsAttnB_FEF,17Networks_RH_DorsAttnB_PrCv,17Networks_RH_SalVentAttnA_ParOper,17Networks_RH_SalVentAttnA_PrC,17Networks_RH_SalVentAttnA_FrOper,17Networks_RH_SalVentAttnA_Ins,17Networks_RH_SalVentAttnA_ParMed,17Networks_RH_SalVentAttnA_FrMed,17Networks_RH_SalVentAttnB_IPL,17Networks_RH_SalVentAttnB_PFCd,17Networks_RH_SalVentAttnB_PFCl,17Networks_RH_SalVentAttnB_PFClv,17Networks_RH_SalVentAttnB_Ins,17Networks_RH_SalVentAttnB_PFCmp,17Networks_RH_SalVentAttnB_Cinga,17Networks_RH_LimbicA_TempPole,17Networks_RH_LimbicB_OFC,17Networks_RH_ContA_Temp,17Networks_RH_ContA_IPS,17Networks_RH_ContA_PFCd,17Networks_RH_ContA_PFCl,17Networks_RH_ContA_Cingm,17Networks_RH_ContB_Temp,17Networks_RH_ContB_IPL,17Networks_RH_ContB_PFCld,17Networks_RH_ContB_PFClv,17Networks_RH_ContB_PFCmp,17Networks_RH_ContC_pCun,17Networks_RH_ContC_Cingp,17Networks_RH_DefaultA_Temp,17Networks_RH_DefaultA_IPL,17Networks_RH_DefaultA_PFCd,17Networks_RH_DefaultA_pCunPCC,17Networks_RH_DefaultA_PFCm,17Networks_RH_DefaultB_Temp,17Networks_RH_DefaultB_AntTemp,17Networks_RH_DefaultB_PFCd,17Networks_RH_DefaultB_PFCv,17Networks_RH_DefaultC_IPL,17Networks_RH_DefaultC_Rsp,17Networks_RH_DefaultC_PHC,17Networks_RH_TempPar,17Networks_LH_VisCent_Striate,17Networks_LH_VisCent_ExStr,17Networks_LH_VisPeri_StriCal,17Networks_LH_VisPeri_ExStrInf,17Networks_LH_VisPeri_ExStrSup,17Networks_LH_SomMotA,17Networks_LH_SomMotB_Cent,17Networks_LH_SomMotB_S2,17Networks_LH_SomMotB_Ins,17Networks_LH_SomMotB_Aud,17Networks_LH_DorsAttnA_TempOcc,17Networks_LH_DorsAttnA_ParOcc,17Networks_LH_DorsAttnA_SPL,17Networks_LH_DorsAttnB_TempOcc,17Networks_LH_DorsAttnB_PostC,17Networks_LH_DorsAttnB_FEF,17Networks_LH_DorsAttnB_PrCv,17Networks_LH_SalVentAttnA_ParOper,17Networks_LH_SalVentAttnA_FrOper,17Networks_LH_SalVentAttnA_Ins,17Networks_LH_SalVentAttnA_ParMed,17Networks_LH_SalVentAttnA_FrMed,17Networks_LH_SalVentAttnB_IPL,17Networks_LH_SalVentAttnB_PFCd,17Networks_LH_SalVentAttnB_PFCl,17Networks_LH_SalVentAttnB_Ins,17Networks_LH_SalVentAttnB_OFC,17Networks_LH_SalVentAttnB_PFCmp,17Networks_LH_LimbicA_TempPole,17Networks_LH_LimbicB_OFC,17Networks_LH_ContA_Temp,17Networks_LH_ContA_IPS,17Networks_LH_ContA_PFCd,17Networks_LH_ContA_PFCl,17Networks_LH_ContA_PFClv,17Networks_LH_ContA_Cingm,17Networks_LH_ContB_Temp,17Networks_LH_ContB_IPL,17Networks_LH_ContB_PFCd,17Networks_LH_ContB_PFCl,17Networks_LH_ContB_PFClv,17Networks_LH_ContB_PFCmp,17Networks_LH_ContC_pCun,17Networks_LH_ContC_Cingp,17Networks_LH_DefaultA_IPL,17Networks_LH_DefaultA_PFCd,17Networks_LH_DefaultA_pCunPCC,17Networks_LH_DefaultA_PFCm,17Networks_LH_DefaultB_Temp,17Networks_LH_DefaultB_IPL,17Networks_LH_DefaultB_PFCd,17Networks_LH_DefaultB_PFCl,17Networks_LH_DefaultB_PFCv,17Networks_LH_DefaultC_IPL,17Networks_LH_DefaultC_Rsp,17Networks_LH_DefaultC_PHC,17Networks_LH_TempPar,17Networks_RH_VisCent_Striate,17Networks_RH_VisCent_ExStr,17Networks_RH_VisPeri_StriCal,17Networks_RH_VisPeri_ExStrInf,17Networks_RH_VisPeri_ExStrSup,17Networks_RH_SomMotA,17Networks_RH_SomMotB_Cent,17Networks_RH_SomMotB_S2,17Networks_RH_SomMotB_Ins,17Networks_RH_SomMotB_Aud,17Networks_RH_DorsAttnA_TempOcc,17Networks_RH_DorsAttnA_ParOcc,17Networks_RH_DorsAttnA_SPL,17Networks_RH_DorsAttnB_TempOcc,17Networks_RH_DorsAttnB_PostC,17Networks_RH_DorsAttnB_FEF,17Networks_RH_DorsAttnB_PrCv,17Networks_RH_SalVentAttnA_ParOper,17Networks_RH_SalVentAttnA_PrC,17Networks_RH_SalVentAttnA_FrOper,17Networks_RH_SalVentAttnA_Ins,17Networks_RH_SalVentAttnA_ParMed,17Networks_RH_SalVentAttnA_FrMed,17Networks_RH_SalVentAttnB_IPL,17Networks_RH_SalVentAttnB_PFCd,17Networks_RH_SalVentAttnB_PFCl,17Networks_RH_SalVentAttnB_PFClv,17Networks_RH_SalVentAttnB_Ins,17Networks_RH_SalVentAttnB_PFCmp,17Networks_RH_SalVentAttnB_Cinga,17Networks_RH_LimbicA_TempPole,17Networks_RH_LimbicB_OFC,17Networks_RH_ContA_Temp,17Networks_RH_ContA_IPS,17Networks_RH_ContA_PFCd,17Networks_RH_ContA_PFCl,17Networks_RH_ContA_Cingm,17Networks_RH_ContB_Temp,17Networks_RH_ContB_IPL,17Networks_RH_ContB_PFCld,17Networks_RH_ContB_PFClv,17Networks_RH_ContB_PFCmp,17Networks_RH_ContC_pCun,17Networks_RH_ContC_Cingp,17Networks_RH_DefaultA_Temp,17Networks_RH_DefaultA_IPL,17Networks_RH_DefaultA_PFCd,17Networks_RH_DefaultA_pCunPCC,17Networks_RH_DefaultA_PFCm,17Networks_RH_DefaultB_Temp,17Networks_RH_DefaultB_AntTemp,17Networks_RH_DefaultB_PFCd,17Networks_RH_DefaultB_PFCv,17Networks_RH_DefaultC_IPL,17Networks_RH_DefaultC_Rsp,17Networks_RH_DefaultC_PHC,17Networks_RH_TempPar
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.86635896607345,2.5305718211971633,1.9689438828424135,2.6095119665744826,2.3937914234296045,2.5716704372209103,2.4791557769954595,3.05124667424088,3.087295743061043,2.899336576052235,2.8463572641059534,2.788321819269964,2.6185602019888834,2.9363475142137045,2.720089094887588,2.775166826286443,3.028717337023982,2.950460261953533,3.0371500093204955,3.373482278789918,2.8004546034995155,3.2051496436994245,3.052618498254199,3.295563732952427,2.7890266915800925,3.1992196117069547,2.889399665015818,3.214227874128747,3.2583121223033515,2.9951651114210964,3.0943804021048686,2.751369446793067,2.8569812332763633,2.7843009685720115,2.6474627754332545,2.578457719660454,3.035061532873425,2.9073287660511156,3.021073626927434,2.9028109283240595,2.810548512900577,3.511043007403411,2.840455707184643,2.6086298674624464,3.019477841958395,2.8484625061054656,3.118559698650462,3.085851395898233,3.1289186548240915,2.9906017995728313,3.3589884150653764,3.0456653953804014,3.127371480942283,3.040026341615064,3.1391845087421015,3.0054620310617244,3.057095790480486,1.893080531196673,2.5666378527216094,1.9863640277073804,2.634792540680513,2.3802684065657127,2.5424569894465057,2.415209882675152,3.096189630338835,3.1671748551214423,2.9835377782198527,2.8963373199845526,2.816117864015472,2.6137540753963457,2.821141728771272,2.74368886252391,2.732590869954586,2.997636403273982,3.013558048565386,2.9119462941659746,3.0728884914411125,3.3551165886133325,2.8253240664731876,3.1641432470189614,2.9378667552304556,3.2503586918261895,2.7520225501288738,2.752719379115551,3.077147342909155,3.233650929218176,2.3986845546103956,3.2813300196614135,3.0047412997078258,3.1176389733383187,2.721732115063323,2.8427568193979353,2.7309658443586002,2.1050638288774466,3.0786515262046055,2.9188062038880984,2.939948711887084,2.7989250494295566,3.5263010850413172,2.892661961377915,2.47611271230268,3.317968900547904,2.9691157266055703,2.86814784917723,3.14907369131998,3.083023999773834,3.3018774803442255,3.1523422978210074,3.359787041768266,3.234026175679332,2.9666045819213487,3.187832886141082,2.9855832501562385,3.0815859451775878,0.17230156685941458,0.11538986322088138,0.1484119880311414,0.15025335675048296,0.14722308928271235,0.12760557215092053,0.14922665371918697,0.14756958933009973,0.23119384019518752,0.1591352281181321,0.13979636190227343,0.15246665565828257,0.13856442260836707,0.2257957339584191,0.134108809777632,0.17250298429029146,0.20890981079098986,0.1713328175796127,0.1524986595792129,0.15295702078420081,0.14908396872517882,0.1558005323947726,0.24202859693615003,0.27153055881619614,0.1692477200146089,0.13603793051549512,0.27371493197713825,0.18880124744948396,0.14828831525967123,0.1370195931168743,0.18697741940870577,0.142325910532529,0.19078536240104688,0.13625388395674587,0.18440894833052726,0.3327667490201364,0.2264743738452911,0.16346998312446365,0.1877674513338547,0.1801389729471828,0.16647783095413585,0.25557524075139704,0.15084797121659607,0.23221352427780964,0.16624807639198705,0.17021225615649216,0.1335472607644821,0.1518548442695926,0.14491578354961202,0.16218093740427608,0.1613465413168767,0.1933333364971299,0.1415610938571848,0.203369991477154,0.1945170629047299,0.18614997425171387,0.1451148288427714,0.18937091016400592,0.12429450128767777,0.1601905286837989,0.1544591236493105,0.14376981335080288,0.12583284931876101,0.15608822338266795,0.14927155461930824,0.22317349226078803,0.15117953509040313,0.1391820900783121,0.15568680843296454,0.14015702993340426,0.22237372284897308,0.13196827616514897,0.17808336896079796,0.22926910759645608,0.15490657961359408,0.24582375978233387,0.15350941283430622,0.16456019223433913,0.15352734801844883,0.16040513254834005,0.20513647969631693,0.237617316987396,0.1642421995729517,0.19934190450654884,0.13725533929588454,0.18512775785011154,0.3639487207698263,0.14824995715259787,0.13955957319733056,0.20489452101955405,0.1449324629151269,0.1888998217323608,0.13006865196742398,0.32764079939586754,0.2027426292702805,0.1564991045308289,0.14746694705788327,0.14855267587664547,0.23571616014685554,0.14624303459946272,0.23090236337185913,0.22900482860583365,0.1599296415965079,0.17544152136870608,0.14572043406591442,0.1425830441725888,0.20449567510535965,0.18512202288791557,0.18574549432670595,0.15538007074121502,0.20903688475319565,0.1930395955490823,0.19300467363338275,0.13697418957855506
6.0,1.8569253662838632,2.5038170655927425,1.9457418046517174,2.5760777067229323,2.3585691655666223,2.5466605564696194,2.463293528760853,3.0230447942212253,3.0617320607094136,2.8748514929306412,2.817923299637363,2.754227925570782,2.579651629323289,2.903435751212014,2.6839045395405607,2.7641703560130972,3.014886539721978,2.916005651471086,3.0171566925572013,3.3496116813090766,2.7596135918664335,3.1731095051254696,3.0208719389669896,3.2759357618894844,2.755363956753716,3.175419054695193,2.844558926319134,3.1825728555911867,3.2459104704194917,2.960066336042433,3.0658917095073326,2.7144182328140354,2.8396390784836374,2.7618159971244904,2.6126793393628605,2.5601719068452238,3.0082534857613874,2.870750934014713,3.0014938770136608,2.874013722439677,2.769034348117881,3.47780268309367,2.79832753094217,2.591224643884764,2.978537759100877,2.823397865549613,3.0758693773463266,3.0440219811919547,3.1033568877331246,2.954817366412295,3.3232976773731617,3.0244928434576033,3.095236234934023,2.9984290617732876,3.1036173796259106,2.9815137281328643,3.025832312024939,1.8821544900648453,2.5392137762219846,1.9640475344698496,2.599892072472922,2.347732045107569,2.517975769317851,2.3986415799621494,3.065514455014212,3.1428191948869184,2.960362666141603,2.8698882859006023,2.7822499786765347,2.575326137702255,2.792530043906838,2.7072590929166145,2.7211340814590574,2.9816307806734486,2.983710219029362,2.908786516662251,3.0531143145159265,3.3358915091491936,2.785573237271064,3.1374261736128717,2.9114139109214845,3.2296188998223925,2.7149229017231873,2.713715773073181,3.054174771628936,3.203634392789377,2.39008820760889,3.2689533652733456,2.9694862874990746,3.0905411553518323,2.686005400723799,2.8266791551001886,2.7046873562752753,2.105382405968193,3.0540723670840726,2.882692663549159,2.913284703023133,2.756589707597029,3.488491319151633,2.8503375737949566,2.462109695603597,3.2903517721138,2.9338542950598248,2.839884883476704,3.1082580995645284,3.040172595175309,3.2685336625510537,3.1269987638856684,3.3226091817014964,3.2024678779696467,2.926331944401093,3.151019190235088,2.960562996362579,3.048774144419238,0.16977040392218812,0.11431271409595734,0.14704123744022665,0.1488156976853782,0.14533615065290967,0.12601022191181357,0.14730933182625153,0.1459142843931845,0.22933521135686377,0.15697041854145294,0.1389568277179951,0.15112258453620667,0.1371953846255861,0.2233149038633113,0.13258438122278635,0.1702110498672203,0.20626623569902233,0.16897712470838153,0.151559023807428,0.15091589417694484,0.14850381015890554,0.1546668965890962,0.23878168193660218,0.2684181327115607,0.16715239600028417,0.1355354786553825,0.27063262145104466,0.1865445360663887,0.1469572607192206,0.1356002321394051,0.18546990439604819,0.1411858163564152,0.1891487857075874,0.13521704568893075,0.18227048984632727,0.3284009297142739,0.22379634415764676,0.1616969389020646,0.18602088845361028,0.17891388087373217,0.16413124787587474,0.2526504370578646,0.1495945579543885,0.22995637960076937,0.16442322441003904,0.16906452201112468,0.1324489447299181,0.15079041912285782,0.1430370116294764,0.16069176027928023,0.15964694275457833,0.19116766903142746,0.1401889646129528,0.2010263348894615,0.19204048268246965,0.18609074878693524,0.14340487920684525,0.18709275800239614,0.12271208298651554,0.15792426553607913,0.1529947734874142,0.14224216852099128,0.12451340333257079,0.153566266081628,0.14832061745846561,0.22105803027926668,0.1505511719620805,0.13823413588646533,0.15439069463646338,0.13868108476632418,0.22075355193559826,0.13063505110158172,0.17552704406443576,0.22597252604664386,0.15369755240587968,0.24102798674979956,0.15221951122901317,0.16196723394585955,0.15273757089132034,0.15868213609934173,0.2023719615673127,0.23437895073409581,0.16217264344127139,0.19742402364734515,0.13629953449575366,0.183733067523894,0.3587397049178358,0.14735176003018483,0.13786965802545645,0.20287600962704563,0.14400968571917985,0.18690773912758865,0.1297760967226969,0.32315928426525375,0.2002049006260158,0.15544076739403237,0.14585109694517623,0.14737876539033076,0.23360887632196597,0.1454843345410179,0.22842426936442933,0.22618422668404153,0.1586966211891806,0.1740286615438264,0.14478796212046013,0.14164830766100753,0.20190541595979336,0.18271298713466347,0.18345231609654164,0.15411209007431953,0.20695746593156927,0.1915556232431698,0.19257043368904722,0.13591133820264506
7.0,1.8479974870353564,2.4786205424174574,1.9236846126480716,2.5443950941551416,2.325264602851914,2.523092649480559,2.448139715787953,2.9962000604751284,3.037302809854717,2.8513973945779933,2.791073949123262,2.7220202610369935,2.5430272197669064,2.8723181104453683,2.649758611458586,2.753478872994579,3.0016319318464517,2.883456293644911,2.9979653853925705,3.326737723209364,2.7209107357914744,3.1426577948315226,2.9908525537619397,3.2572751522343,2.723583175616657,3.152592482258596,2.802353345386992,3.152389435905932,3.234150907789503,2.9268342875630293,3.0389272835545427,2.6794667811967186,2.823103365118813,2.740329483244862,2.5798160673332005,2.5425861684285276,2.982856108212066,2.8361927240876836,2.982813821640522,2.846695533088973,2.729890801585225,3.4461659454316522,2.75856366577213,2.5746518419847075,2.9398938072060448,2.7995904792172612,3.0355382806900844,3.004409312308108,3.079002300664193,2.9209778267528885,3.2894251552065112,3.0043020656177246,3.0647115091289474,2.959203443067191,3.0697762769058836,2.958900124446562,2.9962158200323503,1.8717138311340185,2.5133446185499544,1.9427738778022743,2.566836974367075,2.3169077616232427,2.494900788862632,2.382861282709748,3.0363219904785197,3.11945307366328,2.9381615072490432,2.8448903058394035,2.7502760320951065,2.5390920786583675,2.7654313697164463,2.672857352504834,2.7100563341019064,2.9663127567360625,2.9554693962389225,2.905561509275683,3.034101972541932,3.3173763298572894,2.7478817548647005,3.1119796797880173,2.8864113915559804,3.209767673010267,2.6799482704935063,2.676905912581759,3.032175125502591,3.1749951861045056,2.381537386137806,3.2572925289048453,2.93608393354222,3.0649585962034473,2.65223202159309,2.811320415207845,2.679663788703643,2.105273293832028,3.0307727159832836,2.8485214147027333,2.8879443891230023,2.716684405230667,3.452560519308693,2.810389616283425,2.4488507894059075,3.264110504897972,2.9005791376677315,2.813097832902086,3.069642408394252,2.9996086902673618,3.2367587173207606,3.102961182097984,3.2873388564032795,3.172489640551039,2.88843634686342,3.115930746609969,2.9369366414867026,3.0176669670456686,0.1673973341138653,0.11327977416993423,0.14573082927963776,0.14745847265544715,0.14355342627103534,0.12453212653783828,0.14552058901288317,0.14436766268596832,0.2275887146929879,0.1549514788764793,0.1381239497859529,0.14985059482774485,0.13590355969923534,0.220988955705648,0.13115602538008192,0.168078302173279,0.20380506758737368,0.16677731022718584,0.1506523065183818,0.14901396519005752,0.14790429450758336,0.15357995929584548,0.23573945683989014,0.26548231700888825,0.1651690522013147,0.1350257387644578,0.2677236330641062,0.18442769073356657,0.14570211869914115,0.13425231644159558,0.1840244674449592,0.140102136645235,0.18758320259075945,0.13423306249761796,0.1802474148537421,0.324399350625879,0.2212893435066616,0.1600314326732114,0.18433831488521715,0.17773954987244273,0.16192367581070902,0.24988441014602883,0.1483918346510125,0.22784983005587828,0.16269988286720008,0.16793007833572524,0.13140189589023013,0.1497624358872973,0.14129572358045547,0.1592810872480845,0.15801929510221566,0.18912828475106985,0.13886889658274107,0.19882089978983575,0.18971992594542617,0.18599951138429813,0.14180248392912137,0.1849494290531386,0.12121049364608202,0.15578658081297272,0.1515996337740049,0.14077194954254912,0.12328763785902114,0.1512305623515654,0.1474025163548487,0.21906964215396021,0.14992169169262198,0.13731304334735037,0.15316242297359176,0.13728682108435317,0.21921509500108205,0.1293789131815895,0.17313904796243373,0.22289486138170347,0.15253285719196202,0.23657835140976624,0.1509840048978527,0.15955741185127875,0.15195744281523627,0.1570493002905793,0.19978863508929018,0.23133770233888712,0.16021721834788294,0.19558146435847126,0.13536287746000064,0.1823947326177345,0.35394550748364056,0.14647416576305894,0.13627921424304046,0.20096519663152643,0.14311980912221203,0.18503370553424817,0.12942997016719512,0.31903606702347387,0.19781018821065474,0.1544153152394277,0.14430339920408797,0.14622437598954868,0.23158103254102871,0.14473808684047576,0.22612816283672907,0.22353809683113418,0.1575240043144221,0.1726635260960923,0.1438701671418887,0.14075025912497371,0.1994848324943298,0.180462069069313,0.1812681018718488,0.15288296886829297,0.20500463005424477,0.19013921123693564,0.19212811041014344,0.13489196616982346
