,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,7Networks_LH_Vis,7Networks_LH_SomMot,7Networks_LH_DorsAttn_Post,7Networks_LH_DorsAttn_FEF,7Networks_LH_DorsAttn_PrCv,7Networks_LH_SalVentAttn_ParOper,7Networks_LH_SalVentAttn_TempOcc,7Networks_LH_SalVentAttn_FrOperIns,7Networks_LH_SalVentAttn_PFCl,7Networks_LH_SalVentAttn_Med,7Networks_LH_Limbic_OFC,7Networks_LH_Limbic_TempPole,7Networks_LH_Cont_Par,7Networks_LH_Cont_Temp,7Networks_LH_Cont_PFCd,7Networks_LH_Cont_PFCl,7Networks_LH_Cont_OFC,7Networks_LH_Cont_PFCv,7Networks_LH_Cont_pCun,7Networks_LH_Cont_Cing,7Networks_LH_Cont_PFCmp,7Networks_LH_Default_Par,7Networks_LH_Default_Temp,7Networks_LH_Default_PFC,7Networks_LH_Default_pCunPCC,7Networks_LH_Default_PHC,7Networks_RH_Vis,7Networks_RH_SomMot,7Networks_RH_DorsAttn_Post,7Networks_RH_DorsAttn_FEF,7Networks_RH_DorsAttn_PrCv,7Networks_RH_SalVentAttn_TempOccPar,7Networks_RH_SalVentAttn_PrC,7Networks_RH_SalVentAttn_FrOperIns,7Networks_RH_SalVentAttn_PFCv,7Networks_RH_SalVentAttn_PFCl,7Networks_RH_SalVentAttn_Med,7Networks_RH_Limbic_OFC,7Networks_RH_Limbic_TempPole,7Networks_RH_Cont_Par,7Networks_RH_Cont_Temp,7Networks_RH_Cont_PFCv,7Networks_RH_Cont_PFCl,7Networks_RH_Cont_pCun,7Networks_RH_Cont_Cing,7Networks_RH_Cont_PFCmp,7Networks_RH_Default_Par,7Networks_RH_Default_Temp,7Networks_RH_Default_PFCv,7Networks_RH_Default_PFCdPFCm,7Networks_RH_Default_pCunPCC,7Networks_LH_Vis,7Networks_LH_SomMot,7Networks_LH_DorsAttn_Post,7Networks_LH_DorsAttn_FEF,7Networks_LH_DorsAttn_PrCv,7Networks_LH_SalVentAttn_ParOper,7Networks_LH_SalVentAttn_TempOcc,7Networks_LH_SalVentAttn_FrOperIns,7Networks_LH_SalVentAttn_PFCl,7Networks_LH_SalVentAttn_Med,7Networks_LH_Limbic_OFC,7Networks_LH_Limbic_TempPole,7Networks_LH_Cont_Par,7Networks_LH_Cont_Temp,7Networks_LH_Cont_PFCd,7Networks_LH_Cont_PFCl,7Networks_LH_Cont_OFC,7Networks_LH_Cont_PFCv,7Networks_LH_Cont_pCun,7Networks_LH_Cont_Cing,7Networks_LH_Cont_PFCmp,7Networks_LH_Default_Par,7Networks_LH_Default_Temp,7Networks_LH_Default_PFC,7Networks_LH_Default_pCunPCC,7Networks_LH_Default_PHC,7Networks_RH_Vis,7Networks_RH_SomMot,7Networks_RH_DorsAttn_Post,7Networks_RH_DorsAttn_FEF,7Networks_RH_DorsAttn_PrCv,7Networks_RH_SalVentAttn_TempOccPar,7Networks_RH_SalVentAttn_PrC,7Networks_RH_SalVentAttn_FrOperIns,7Networks_RH_SalVentAttn_PFCv,7Networks_RH_SalVentAttn_PFCl,7Networks_RH_SalVentAttn_Med,7Networks_RH_Limbic_OFC,7Networks_RH_Limbic_TempPole,7Networks_RH_Cont_Par,7Networks_RH_Cont_Temp,7Networks_RH_Cont_PFCv,7Networks_RH_Cont_PFCl,7Networks_RH_Cont_pCun,7Networks_RH_Cont_Cing,7Networks_RH_Cont_PFCmp,7Networks_RH_Default_Par,7Networks_RH_Default_Temp,7Networks_RH_Default_PFCv,7Networks_RH_Default_PFCdPFCm,7Networks_RH_Default_pCunPCC
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.4772309670955246,2.704956217072961,2.735149747602366,2.7670799698916992,2.8846512112183516,2.9604221294821365,2.9736257974413007,3.1954333208239287,2.750355054511184,3.042740089528961,3.000899860708945,3.2550132300645362,2.8356672600158412,3.1260879592675286,2.9498076538358466,2.770332662891187,3.035282528497816,3.5027397803335587,2.798594390103476,2.5604868883124796,3.3397238687852013,2.9878422004539433,3.1042331677951065,3.1186998886847666,3.089970202614637,2.993195955785959,2.52949359184277,2.7166825061453403,2.7370191038061513,2.7218890379073937,2.8327285138163596,3.0058312157488807,2.907290903900288,3.177591547181298,2.9788758180713493,2.6413387974241753,3.0457508127316326,2.9919774728684647,3.2717082077216153,2.8042316910418643,3.0613602905266197,3.309457885060544,2.822022070520627,2.8879911513494294,2.239104134731509,3.357298777989005,2.9434020657996056,3.2000889227941545,3.2177616232514397,3.095550509548303,3.116710080262495,0.10290322117797061,0.11296798635796074,0.11190898561010999,0.1664925948551913,0.17723768557135547,0.16016412169891373,0.21508666022020265,0.11879700178027201,0.20676671713323294,0.1267870222334988,0.13994060044682013,0.14468449975302516,0.14331003888395238,0.2031685381173899,0.18512425291064047,0.12584272128541557,0.23430272463555765,0.2346350917346084,0.1877613882593271,0.22612043542482801,0.19966112614842113,0.13721582136823587,0.13694532535808146,0.12292322294943281,0.13063131473984757,0.23836505960110696,0.10893811426406674,0.11099440449549876,0.1147872203318048,0.17334661048150105,0.18556316761909517,0.14138481039126577,0.23787074686986653,0.1179228029413335,0.2728527630817584,0.2189731460367825,0.13237510282185608,0.14240510407063153,0.1433473827066377,0.14205058883059865,0.1980300180787339,0.22096774315183149,0.11737477899874847,0.15933911994273575,0.2354893857734839,0.19550886256877398,0.141914873734933,0.1443332579109128,0.15337574099711723,0.13149832905663056,0.13521108725194414
6.0,2.4486859211681447,2.6803572512556024,2.699163193062066,2.7550169230403205,2.8694177938396104,2.9266337655975736,2.941361120451795,3.17306228079772,2.7177646453765516,3.007206691757912,2.967733175097131,3.24229000885771,2.7994936566243456,3.099227777048698,2.93119128394352,2.739228014912426,2.9897879667520355,3.4731808218285085,2.7548771699985517,2.544791533856201,3.3082803364773627,2.9501020240882543,3.07639211514232,3.0840856692205176,3.049106994412054,2.969415263768049,2.5006046212269735,2.6915188893890805,2.7012270463425763,2.709795104678331,2.8154260019497324,2.976420347985666,2.9032154631171805,3.1573562767597982,2.9376775733202476,2.604786942122472,3.0146211718874163,2.957473829923779,3.258590749529483,2.76892788883751,3.0362733141486467,3.28611537862219,2.7895253575492127,2.846225750855233,2.232037323589192,3.3231271796126336,2.908376304984547,3.169389168567529,3.1861873658905573,3.0577027641585444,3.077458017927476,0.1019393880245576,0.11171339426795651,0.11084511667941886,0.1645259069545786,0.17527463091416196,0.15788912079057252,0.21285676500140374,0.11797069857671795,0.20442592496820208,0.12616171615339905,0.13848907206346325,0.14340121460715247,0.14195099427925253,0.20107431953007485,0.18343658482400552,0.12460178088953515,0.2316543877991726,0.2332383382791473,0.1861653178009038,0.22362169941142768,0.19746896064180844,0.13593449964404158,0.13530617354972452,0.12193339871343545,0.1294148091295798,0.23892072012796187,0.10769071549165558,0.11012299869077499,0.11375613784820011,0.17120242982455341,0.1836517649801315,0.14010359931439936,0.23309951422973055,0.1168996780202374,0.2701021973066336,0.21640959205659271,0.13136639684155413,0.14065212990346182,0.14258898017522031,0.1409748159043538,0.1958107517095312,0.2179463954037364,0.11640911981905637,0.15841072516672913,0.23265915906732546,0.1941037370381093,0.14109894513042523,0.14264699928444638,0.15217560656587892,0.13040309451193247,0.13465070114179514
7.0,2.4217242398575123,2.6570444147257533,2.6652019709080337,2.7433359004047544,2.854795463037603,2.8947168121516995,2.910696595065541,3.151623563828283,2.687013441183894,2.9734706367611388,2.936309395328022,3.230225558081912,2.7652779048870673,3.0738286875446437,2.913451295644371,2.7097560105766956,2.9469375689735147,3.4448007094695323,2.713637198857458,2.5297674298243633,3.27832202123048,2.91444006436714,3.0499154728282867,3.0512548995902966,3.0104775428662083,2.9469391981253663,2.473276157811239,2.667676375896528,2.6674393735793767,2.6981110654767764,2.7988545675576217,2.948578460454947,2.8991231919595877,3.137911782563525,2.898728198887874,2.5703611232387926,2.9850137279372744,2.9247804607339782,3.246227529640992,2.735555177541564,3.0125184874236153,3.2637446363792724,2.7587573301656203,2.8067921294884206,2.225221675035195,3.2905901618569016,2.875297234906033,3.140223437466818,3.1562056847988034,3.0218467952310375,3.0403001070246085,0.10100778163516975,0.11054369019232442,0.10983439936251514,0.1626879242202073,0.1734382950362406,0.15576155525510374,0.21075860638782626,0.1171748344022114,0.2022096870265266,0.12553715340948707,0.13710939078124423,0.14219157758942322,0.14066534389354735,0.19909255406838722,0.18181362241888857,0.12342214497572078,0.2291440639274357,0.23189601650453612,0.18463852169328612,0.22131231751317046,0.19538494203524204,0.13471647937449133,0.13378082262480678,0.12096920461900398,0.12825828331593217,0.23939945651103758,0.10649331567729782,0.10930039689676994,0.11277166401034029,0.16919277498041513,0.18183210101782823,0.13888020612365679,0.22867130439764727,0.11592300796608684,0.2675006758989741,0.21399185354926678,0.1303898917404382,0.13900433380963664,0.1418410441568671,0.13994137110133362,0.19370896137281587,0.21511360321218165,0.11546381406357627,0.1575080513313464,0.23005019260683093,0.19273136166200017,0.1403048346331036,0.1410604132581005,0.1510084187269206,0.12935083184499852,0.13407362127087455
8.0,2.396301908564964,2.634980609880527,2.633209066439261,2.7320271141557173,2.8407664913280417,2.8646174930269157,2.881589879946245,3.1310931695776247,2.658047565047305,2.941481984288506,2.9065827477301935,3.218799762058944,2.7329652854501862,3.049850475681919,2.896561386237077,2.6818707950807457,2.9066600863263443,3.4175727687750417,2.674804029208012,2.515397179615262,3.249807199233341,2.880797268307843,3.024766427102417,3.0201577578838696,2.974020162716495,2.9257293121220465,2.447465657794013,2.6451165445904703,2.635599338628715,2.6868260276404894,2.7829943499750875,2.922260253063515,2.8950106295049545,3.1192379497113447,2.8619643743844256,2.538000273055778,2.956886368697713,2.8938504367438247,3.23459514860931,2.7040587789261847,2.9900587121807507,3.2423213849097463,2.72966962910899,2.7696242628648617,2.2186502025251893,3.259642752980708,2.844108616170892,3.1125500939904325,3.127772079846774,2.987927643026774,3.0051795306506706,0.10010831105966501,0.10945553258858504,0.10887520925519728,0.16097108704851928,0.1717213047175701,0.15377478269806305,0.2087852084458269,0.11640845386821197,0.20011172436734512,0.12491610383563694,0.13579826159293074,0.14105119632462787,0.1394503689065354,0.1972191658581154,0.18025409754198315,0.12230072465588167,0.2267650375627505,0.23060611021579663,0.18317935514268993,0.21918110434032081,0.1934049084740382,0.13355867273365618,0.1323608769959053,0.12003035618021557,0.12715871530853312,0.23980896671662374,0.10534463107111164,0.1085252131972844,0.11183196320540235,0.16730805189405223,0.18009997469327751,0.13771200837165545,0.22456641511345893,0.11499077563250935,0.2650417414494567,0.21171261922281326,0.12944487042134353,0.13745820909603473,0.1411033089678177,0.1389485442126759,0.1917186716331998,0.2124606927031779,0.11453954976580213,0.15663067773912537,0.22764832314280514,0.1913921795619953,0.1395314637046389,0.1395680914708094,0.14987584663072168,0.12833996376282372,0.13348227348499508
9.0,2.3723749126918166,2.614128739117023,2.6031274649547056,2.7210807764639515,2.827313151226692,2.8362820321055744,2.8539986337576844,3.111447097707794,2.6308131400808383,2.911190794089883,2.8785074586323165,3.2079925051106075,2.702501078959868,3.027252926387079,2.8804952530203005,2.6555265136213344,2.8688842699745707,3.3914703252634975,2.638307213578058,2.5016633866271594,3.2226941466747796,2.8491145829275992,3.0009081642141036,2.990744422191052,2.9396731687023143,2.905747159022184,2.4231305773737044,2.6238009743936983,2.6056501946027346,2.675929098507322,2.7678254885372064,2.8974204257181913,2.8908743148307634,3.1013146633221127,2.8273227794200753,2.507643323856098,2.930196981985239,2.8646368293980875,3.223670206987537,2.6743839147635575,2.9688568902492314,3.221821350791556,2.7022138951184482,2.7346561266003846,2.2123159195148587,3.230239981242987,2.8147542093859697,3.086327502636736,3.10084205090506,2.955890347806751,2.9720394719024754,0.09924086846326766,0.10844568962418526,0.10796597186319509,0.15936854525708286,0.17011690497020818,0.1519224969285803,0.20693017788798157,0.11567076086634462,0.19812624502595194,0.124301081002585,0.134552675011955,0.13997614539017494,0.13830347785125552,0.19545030691850182,0.17875683459191466,0.121234726476469,0.2245111715082452,0.22936697836174122,0.1817862559227026,0.21721779802397187,0.19152495763091326,0.13245828432424434,0.13103880280858135,0.11911664402482335,0.1261134317624423,0.24015645437040878,0.10424343238294435,0.1077961196093079,0.11093538640564285,0.16553968404888672,0.17845160287310452,0.13659669033288468,0.22076640169473688,0.114101207895741,0.26271941279298194,0.20956506721017343,0.12853074583040047,0.13601024902554185,0.1403757685597843,0.13799490001824674,0.18983442931084077,0.20997947213689955,0.11363691892215307,0.155778402452667,0.22544056640819918,0.1900866616708808,0.13877811605251594,0.13816504712819971,0.14877929747136961,0.12736903202513425,0.13287911853327283
10.0,2.3498992376393946,2.5944517048323554,2.574900151753346,2.710487099500166,2.8144177152492835,2.809656653270056,2.827880515163562,3.092661347880827,2.6052562893985542,2.8825471259151483,2.852037754362975,3.1977836715587036,2.673830566062292,3.0059958245866554,2.8652265932926975,2.6306773113952224,2.8335388710822613,3.366466704453324,2.60407630449541,2.48854865425835,3.1969411397436045,2.819332955243645,2.978303870412746,2.962965070601622,2.907374875563059,2.886954292089914,2.4002283727487446,2.6036912442290117,2.577535194613665,2.665409385415037,2.7533281225790476,2.8740136783257815,2.886710787014487,3.084121808514708,2.7947400936050086,2.479229207922371,2.9049034556163766,2.8370927101415067,3.2134293053288263,2.6464758068258645,2.9488759234582895,3.202220260602672,2.676341768933153,2.7018216963108683,2.2062118394598933,3.2023368749026226,2.787177775158115,3.0615140279041526,3.0753710978442705,2.925679949831941,2.9408231138767937,0.09840533569673275,0.10751104399875318,0.10710516766975728,0.15787408109270154,0.16861890835156002,0.15019870931956764,0.20518764531254646,0.11496109425678995,0.1962479058478954,0.12369435645042408,0.13336987967697136,0.13896292521201853,0.1372222038046374,0.19378233559470937,0.177320726157301,0.12022162241589161,0.22237684925903337,0.2281772839230482,0.18045773307157642,0.21541297801091294,0.1897414269497489,0.1314127803476516,0.12980784441566742,0.11822792397617161,0.12512006091490588,0.2404486399424338,0.1031885513487469,0.10711184763255575,0.11008045334906587,0.16388000967772787,0.1768835595774206,0.13553220382729994,0.21725400419547725,0.11325274143517183,0.2605281274250813,0.20754282524828413,0.12764703461662535,0.13465697040834584,0.1396586255219088,0.13707923752234724,0.18805125600482536,0.20766220053114096,0.1127564265470024,0.154951190883889,0.22341502240819847,0.18881528194319594,0.138044364491985,0.13684668701130495,0.14771993395640937,0.12643668904694985,0.1322666062915269
11.0,2.328830868809028,2.5759124094236334,2.5484701121341766,2.70023629543511,2.802062455911572,2.784687580402748,2.8031931828276564,3.074711919758703,2.5813231361145315,2.855501039514162,2.827127861250782,3.188153145725038,2.6468990274036255,2.986038955207173,2.8507291043529484,2.607277333599161,2.8005526408134784,3.342535231862967,2.5720408544879114,2.4760355859071037,3.172506454628617,2.79139333227326,2.956916731947766,2.9367698812053558,2.877063598038143,2.8693122645893414,2.3787165001175814,2.5847489330192084,2.551197591773626,2.6552559957014767,2.73948239143568,2.8519947107930848,2.8825165851335535,3.0676392704079976,2.7641529965493983,2.45269685753729,2.880963677407628,2.81117115041887,3.203849044186306,2.620279676885256,2.9300787136370934,3.183493840921031,2.6520048912922296,2.6710549476121384,2.200330975815966,3.1758884622185555,2.7613230740941397,3.038068034291046,3.0513147205349878,2.8972414893633194,2.911473639670429,0.09760158957055094,0.10664859625863986,0.10629133601365949,0.1564820410318324,0.1672216466003573,0.14859773127654285,0.2035522124954632,0.11427890715866845,0.194471776927711,0.12309797519170333,0.13224735707972843,0.13800842366854102,0.1362042012621224,0.19221179815084202,0.17594471516220622,0.11925912295636427,0.22035692249414573,0.22703593417928464,0.17919235792633134,0.21375798867691512,0.1880508768203735,0.13041986139736728,0.12866194742572198,0.11736410880066063,0.12417649162347844,0.240691775606486,0.10217888520785394,0.10647118892350964,0.10926583673911897,0.16232218895476555,0.17539272456018548,0.13451673440000383,0.21401307878769155,0.1124439940248481,0.2584626915586148,0.2056399349862382,0.1267933363371455,0.13339493297892954,0.13895224881063,0.13620055494591504,0.18636460529031165,0.205501558068575,0.11189849982571567,0.15414913396807092,0.22156078561512774,0.18757849971438056,0.1373300101965388,0.13560878461941045,0.14669869239685804,0.12554169059796622,0.1316471420095828
12.0,2.309125791602023,2.5584737552879537,2.523780331396147,2.690318576439498,2.7902296457292737,2.761321037385999,2.7798942954136794,3.057574813003487,2.558959803342833,2.8300025946367904,2.80373200562439,3.1790808119314162,2.621651743630026,2.9673421031751936,2.836976483499716,2.5852807254299255,2.7698543303322745,3.319649233010847,2.542130416083382,2.464106784971699,3.149348367518634,2.765236661033622,2.9367099350685626,2.9121090320920655,2.848677650866966,2.8527826297845715,2.358552415678618,2.5669356196870683,2.5265806391948207,2.645458036704423,2.726268434442178,2.8313182230269254,2.878288248265473,3.0518469341208405,2.735498167863447,2.4279852049834636,2.858335535175487,2.7868252216749174,3.1949060241131133,2.595740746713932,2.9124281626148636,3.1656178183245918,2.6291549029348444,2.642289856120067,2.194666342038749,3.1508497714496935,2.7371338668008827,3.015947886295813,3.0286284188478145,2.8705200066618892,2.883934232380161,0.09682950597536556,0.10585546670024942,0.10552307790299674,0.15518727530179213,0.1659199248389245,0.14711415767789413,0.2020189050673616,0.11362374944109728,0.1927933084868199,0.12251377213132389,0.13118279843801384,0.13710988033472007,0.13524724267511848,0.19073541289387236,0.17462778232030438,0.11834515296155876,0.2184466633574279,0.22594203083306572,0.17798875723005297,0.21224486863103198,0.1864500758585203,0.12947743840036763,0.12759568811467153,0.11652516136486049,0.12328083804609846,0.2408916630838766,0.10121339926969895,0.10587299521218146,0.10849034823169544,0.1608601198042837,0.1739762401243538,0.13354867219852637,0.21102853216458414,0.11167374046000478,0.25651823704383614,0.2038508198585487,0.1259693171484311,0.13222075498658695,0.13825713891616215,0.1353580198060677,0.18477032398512688,0.20349061821386466,0.1110634972781772,0.15337241459319043,0.2198678601225308,0.1863767477522909,0.13663503252515935,0.1344474542491637,0.14571630120982743,0.12468288940521004,0.13102306255304627
