,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,17Networks_1,17Networks_2,17Networks_3,17Networks_4,17Networks_5,17Networks_6,17Networks_7,17Networks_8,17Networks_9,17Networks_10,17Networks_11,17Networks_12,17Networks_13,17Networks_14,17Networks_15,17Networks_16,17Networks_17,17Networks_1,17Networks_2,17Networks_3,17Networks_4,17Networks_5,17Networks_6,17Networks_7,17Networks_8,17Networks_9,17Networks_10,17Networks_11,17Networks_12,17Networks_13,17Networks_14,17Networks_15,17Networks_16,17Networks_17
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.472514245722233,2.370557343303767,2.5629981009925595,2.855725017559157,2.7322189229187552,2.7663123533690555,3.101290567231788,3.020847025400531,3.2708511352180785,3.0013949154606157,2.800709503334295,2.7875940245357502,2.951375190118809,3.073437548107179,3.054312360574357,3.0525606761077757,3.1937005880399685,0.10948582304642145,0.11581279978750342,0.12045008729642155,0.11306394192315766,0.10605777275620314,0.11018898035030801,0.09777451499846357,0.10684811950436035,0.13405645311944697,0.12645746654104206,0.12213446383624332,0.09968155857975124,0.10937036856313118,0.12165485737733109,0.12586823570924427,0.10320903857957107,0.11020971160852823
6.0,2.4473537250188593,2.3392361329702105,2.5382005476620395,2.8319915989020767,2.6984223636252964,2.7374822000436128,3.0739306516910845,2.991498876639162,3.258474627459838,2.9665078850130744,2.7634183989860905,2.7587749212591244,2.9178382877848508,3.0414145248453783,3.023102823978301,3.014053603314679,3.16233906982385,0.10815848388698608,0.1145259063328381,0.11910657965833554,0.11215165763941247,0.10519356769052861,0.10924024231803463,0.09723913713501336,0.10596253621187102,0.1332578081531455,0.12486822670260772,0.12152050457022123,0.09921221956359175,0.10843630584672957,0.12079711023214627,0.1253211512465978,0.10252120621233761,0.10931847264145521
7.0,2.423629002183576,2.309552128812545,2.5148264473487725,2.8093412686753294,2.6665394493778276,2.7101832355338957,3.0478778662239123,2.9636161868478412,3.2467780310843106,2.933461388953485,2.7282095949304677,2.731432254976441,2.886104059037992,3.011062700653698,2.9935491282199624,2.9776250735921104,3.1325537825177077,0.10689815218085813,0.11329235346285509,0.11785904042005255,0.1112902742118167,0.10436478947502635,0.10834117737911209,0.09671282552623084,0.1051063207604602,0.1324805722843312,0.12336817940115583,0.1209127452504555,0.09874566869071422,0.10752976190517029,0.1199732405478796,0.12478075291390509,0.10185327196720925,0.10845180674130324
8.0,2.401299875135918,2.2814617055595274,2.492832342614726,2.7877453309125397,2.6365159085353342,2.684371950220324,3.0230962205086294,2.9371583042055223,3.23574035757355,2.90220728414619,2.6950239450475704,2.7055255474886417,2.8561216599268033,2.9823350482364375,2.9656051364398928,2.943217561104541,3.104300746757942,0.10570204937552145,0.11211128003807194,0.11670372425867534,0.11047836698716139,0.10357023393093343,0.1074901876753033,0.09619615397668471,0.10427890821946727,0.13172395579494398,0.12195443380467084,0.12031201294523206,0.09828313886201835,0.10665037202138726,0.11918185274965273,0.12424773484570441,0.10120500666405581,0.10760939265366161
9.0,2.380326141795427,2.254921237939959,2.472174776021874,2.7671750896473464,2.6082974694568235,2.6600048344832348,2.9995497242236353,2.912084576891164,3.2253406184096214,2.8726974274555355,2.6638023032175706,2.681014320596668,2.827840246499803,2.955184540297842,2.9392247117786807,2.9107735400164114,3.0775359831809252,0.10456758161462743,0.11098179750111292,0.11563697859423717,0.10971456436157956,0.10280883338606404,0.10668576034017309,0.09568969371696927,0.10347979096601005,0.13098738384707495,0.12062411263235165,0.11971920672711561,0.09782579706012388,0.10579782623349845,0.11842173276075343,0.12372287966852778,0.10057624231748685,0.10679097552699164
10.0,2.3606676000816207,2.229887100682594,2.452810290132216,2.747601848913318,2.5818298605012617,2.6370383787030263,2.97720238704729,2.8883543530837312,3.215557825074559,2.844883675745869,2.634485523320688,2.657858096101437,2.8012089748055455,2.929564149542199,2.914361717376872,2.8802354844921974,3.0522155124230586,0.10349233507629396,0.10990300115759623,0.11465525426664966,0.10899754890726752,0.10207964593505797,0.10592646444578784,0.09519400669054874,0.10270850989284676,0.1302704654542839,0.11937436834350189,0.11913526472909183,0.097374744156647,0.10497186088375764,0.11769183046706976,0.12320702850233549,0.09996686055073985,0.1059963546684345
11.0,2.342284047914033,2.206315668516235,2.4346954275077173,2.728996912744101,2.55705881002761,2.615429073260052,2.9560182186579467,2.865926980962182,3.206370989050433,2.8187178858815547,2.6070144592370466,2.6360163958039,2.776177000892585,2.905426848673756,2.8909700163750136,2.8515458686963404,3.0282953551207186,0.10247406988140041,0.10887397972637766,0.11375511391842204,0.10832605766546838,0.10138184549295212,0.10521094787516849,0.09470964092491385,0.10196464742897937,0.12957296674175228,0.1182023964867383,0.11856113856192853,0.0969310159848008,0.10417225204526667,0.11699124365532186,0.12270105690365411,0.09937678315194916,0.10522537373159534
12.0,2.3251352832122136,2.184163316169624,2.417786730710343,2.711331585173286,2.5339300463948846,2.5951334085347058,2.9359612287339893,2.844761808705477,3.1977591218192685,2.7941519147269123,2.5813299648468417,2.6154487415049674,2.7526934808094503,2.882725610396795,2.869003471913688,2.8246471667933153,3.0057315319102935,0.10151071281798822,0.10789382314759129,0.1129332381913946,0.10769888174017443,0.10071471254401008,0.10453793415275202,0.09423712761750878,0.10124782204899108,0.12889478794038153,0.11710544642644756,0.1179977740929201,0.09649558543571424,0.10339881050328736,0.11631920317811069,0.12220585588735092,0.09880596448184896,0.10447791296727992
13.0,2.3091811038956678,2.163386418371556,2.4020407423020753,2.6945771702345045,2.5123892979620503,2.5761078749073634,2.916995426953793,2.824818184492561,3.1897012348631493,2.77113761914632,2.5573728940302662,2.5961146550055956,2.730707570604708,2.8614134074155833,2.848415947133454,2.7994818529475713,2.9844800634281965,0.1006003491332019,0.10696162873159763,0.11218642990073642,0.10711486532369896,0.10007762552247873,0.10390621926663222,0.09377697961830983,0.10055768400527465,0.12823594362105906,0.11608082968883432,0.11744609760827983,0.09606936536390567,0.10265137801442069,0.11567505919249074,0.12172231723917526,0.09825438546107512,0.1037538832050722
14.0,2.2943813078839534,2.143941349850809,2.3874140048449126,2.6787049719613596,2.4923822930880837,2.558308962758389,2.899084822995712,2.806055456502397,3.1821763396641174,2.7496268560040975,2.5350841006674627,2.5779736581067008,2.7101684263268955,2.8414432124344,2.829161305174852,2.7759924013235606,2.964496970310783,0.09974121363611065,0.10607650579386828,0.1115116163836017,0.1065729042768846,0.09947005278413079,0.10331466851509766,0.09332969103724523,0.09989391206460724,0.12759654573355245,0.11512592618230524,0.11690700644228796,0.0956532121142677,0.1019298246081855,0.11505826837915017,0.12125132241412939,0.09772204888889933,0.10305322127187946
15.0,2.280695693096584,2.1257844853361485,2.3738630609008156,2.6636862943874657,2.473854760131992,2.5416931624681687,2.8821934265381137,2.7884329729139563,3.175163447704217,2.729571482164605,2.5144044386386155,2.5609852726092246,2.691025204024561,2.8227679981574982,2.811193409178459,2.7541212860857645,2.945738273194459,0.09893168133761092,0.10523757895659251,0.11090585023745596,0.10607194437515718,0.09889154514030543,0.10276221340709071,0.09289573774579389,0.09925621106837638,0.12697678906879176,0.11423818854950618,0.11638136324114243,0.09524792950879074,0.10123404673175716,0.11446838208510465,0.12079373440083467,0.09720897587124652,0.10237588659124262
16.0,2.2680840574530907,2.1088721995563446,2.361344453031758,2.649492441546436,2.4567524274527304,2.5262169644170602,2.8662852472593796,2.7719100819061895,3.168641570465529,2.71092335449219,2.495274761823917,2.545109020314093,2.673227059746257,2.805340737289152,2.794466122284831,2.7338109813986207,2.928159992715598,0.09817025783099897,0.1044439903137098,0.11036630866810297,0.10561097931845143,0.09834172893254557,0.10224784864246049,0.092475578578264,0.09864431016591058,0.1263769388129414,0.11341514490346628,0.11586999312634141,0.09485427315544888,0.10056396607010408,0.11390503535162033,0.12035039201509264,0.09671520316245422,0.10172185874293208
17.0,2.2565061988730273,2.0931608672401927,2.3498147237997276,2.636094717471879,2.4410210234093026,2.5118368589854767,2.851324294837875,2.7564461316580475,3.162589719430071,2.693634329851202,2.477635924103524,2.530304423022246,2.656723149540518,2.7891144025336287,2.778933307634527,2.715003961426605,2.911718149510605,0.0974555695915564,0.10369490065776285,0.10989029166323155,0.10518904858938984,0.09782029962820189,0.10177062919376882,0.09206965706973563,0.0980579615945076,0.12579731990630402,0.11265440018988071,0.11537368312238812,0.09447295496378826,0.0999195289008807,0.11336793679692173,0.11992210616386377,0.09624078125112971,0.1010911357952177
18.0,2.245921915275915,2.0786068631164447,2.339230415766686,2.6234644261974123,2.4266062763606717,2.498509336553751,2.8372745789519604,2.7420004703485064,3.156986906079916,2.677656265105966,2.461428779357617,2.516531002534622,2.641462629455899,2.7740419665952123,2.7645488283681074,2.697642700334162,2.8963687642158575,0.09678635434765845,0.10298948995903053,0.10947521919662875,0.1048052352308306,0.09732701591730641,0.1013296675072789,0.0916784035948393,0.09749693989932048,0.12523830795969632,0.11195363640306506,0.11489318331037154,0.09410464777160446,0.09930070586664647,0.11285685932464454,0.11950965769209741,0.09578577304474055,0.10048373325173628
