,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,7networks_LH_Default_IPL_1,7networks_LH_Default_IPL_2,7networks_LH_Default_IPL_3,7networks_LH_Default_IPL_4,7networks_LH_Default_PCC_1,7networks_LH_Default_PCC_2,7networks_LH_Default_PFCd_1,7networks_LH_Default_PFCd_2,7networks_LH_Default_PFCd_3,7networks_LH_Default_PFCd_4,7networks_LH_Default_PFCd_5,7networks_LH_Default_PFCl_1,7networks_LH_Default_PFCl_2,7networks_LH_Default_PFCm_1,7networks_LH_Default_PFCm_2,7networks_LH_Default_PFCm_3,7networks_LH_Default_PFCm_4,7networks_LH_Default_PFCv_1,7networks_LH_Default_PFCv_2,7networks_LH_Default_PFCv_3,7networks_LH_Default_PFCv_4,7networks_LH_Default_RSC,7networks_LH_Default_TempPole,7networks_LH_Default_Temp_1,7networks_LH_Default_Temp_2,7networks_LH_Default_Temp_3,7networks_LH_Default_Temp_4,7networks_LH_Default_Temp_5,7networks_LH_Default_pCun_1,7networks_LH_Default_pCun_2,7networks_LH_Cont_FPole,7networks_LH_Cont_FrMed,7networks_LH_Cont_IPL_1,7networks_LH_Cont_IPS_1,7networks_LH_Cont_IPS_2,7networks_LH_Cont_PFCl_1,7networks_LH_Cont_PFCl_2,7networks_LH_Cont_PFCl_3,7networks_LH_Cont_Temp,7networks_LH_Cont_pCun_1,7networks_LH_Limbic_FPole,7networks_LH_Limbic_OFC_1,7networks_LH_Limbic_OFC_2,7networks_LH_Limbic_Temp,7networks_LH_Limbic_TempPole,7networks_LH_SalVentAttn_FrMed_1,7networks_LH_SalVentAttn_FrMed_2,7networks_LH_SalVentAttn_FrMed_3,7networks_LH_SalVentAttn_IPL,7networks_LH_SalVentAttn_Ins_1,7networks_LH_SalVentAttn_Ins_2,7networks_LH_SalVentAttn_PrCv,7networks_LH_SalVentAttn_SPL,7networks_LH_SalVentAttn_ST,7networks_LH_SalVentAttn_Temp_1,7networks_LH_DorsAttn_IPS_1,7networks_LH_DorsAttn_PFCd,7networks_LH_DorsAttn_PostC_1,7networks_LH_DorsAttn_PostC_2,7networks_LH_DorsAttn_PrCd_1,7networks_LH_DorsAttn_PrCd_2,7networks_LH_DorsAttn_PrCv,7networks_LH_DorsAttn_SPL_1,7networks_LH_DorsAttn_SPL_2,7networks_LH_DorsAttn_SPL_3,7networks_LH_DorsAttn_SPL_4,7networks_LH_DorsAttn_TempOcc_1,7networks_LH_DorsAttn_TempOcc_2,7networks_LH_DorsAttn_TempOcc_3,7networks_LH_SomMot_1,7networks_LH_SomMot_10,7networks_LH_SomMot_11,7networks_LH_SomMot_12,7networks_LH_SomMot_13,7networks_LH_SomMot_14,7networks_LH_SomMot_2,7networks_LH_SomMot_3,7networks_LH_SomMot_4,7networks_LH_SomMot_5,7networks_LH_SomMot_6,7networks_LH_SomMot_7,7networks_LH_SomMot_8,7networks_LH_SomMot_9,7networks_LH_SomMot_Ins_1,7networks_LH_SomMot_Ins_2,7networks_LH_SomMot_Ins_3,7networks_LH_SomMot_ST,7networks_LH_Vis_ExStrInf_1,7networks_LH_Vis_ExStrInf_2,7networks_LH_Vis_ExStrSup,7networks_LH_Vis_ExStr_1,7networks_LH_Vis_ExStr_2,7networks_LH_Vis_ExStr_3,7networks_LH_Vis_ExStr_4,7networks_LH_Vis_ExStr_5,7networks_LH_Vis_ExStr_6,7networks_LH_Vis_PHC,7networks_LH_Vis_Striate_1,7networks_LH_Vis_Striate_2,7networks_LH_Vis_TempOcc,7networks_RH_Default_IPL_1,7networks_RH_Default_IPL_2,7networks_RH_Default_IPL_3,7networks_RH_Cont_IPL_2,7networks_RH_Default_PCC_1,7networks_RH_Cont_PCC,7networks_RH_Default_PFCd_1,7networks_RH_Default_PFCd_2,7networks_RH_Default_PFCd_3,7networks_RH_Default_PFCd_4,7networks_RH_Default_PFCd_5,7networks_RH_Cont_PFCl_4,7networks_RH_Cont_PFCl_5,7networks_RH_Default_PFCm_1,7networks_RH_Default_PFCm_2,7networks_RH_Default_PFCm_3,7networks_RH_Default_PFCm_4,7networks_RH_Default_PFCv_1,7networks_RH_SalVentAttn_PFCv,7networks_RH_Cont_PFCv_1,7networks_RH_Cont_PFCv_2,7networks_RH_Default_RSC,7networks_RH_Default_TempPole,7networks_RH_Default_Temp_1,7networks_RH_Default_Temp_2,7networks_RH_Default_Temp_3,7networks_RH_SalVentAttn_Temp_2,7networks_RH_SomMot_Temp,7networks_RH_Default_pCun_1,7networks_RH_Cont_pCun_1,7networks_RH_Cont_FPole,7networks_RH_Cont_FrMed,7networks_RH_Cont_IPL_1,7networks_RH_Cont_IPS_1,7networks_RH_DorsAttn_IPS_2,7networks_RH_Cont_PFCl_1,7networks_RH_Cont_PFCl_2,7networks_RH_Cont_PFCl_3,7networks_RH_Cont_Temp,7networks_RH_DorsAttn_pCun,7networks_RH_Limbic_FPole,7networks_RH_Limbic_OFC_1,7networks_RH_Limbic_OFC_2,7networks_RH_Limbic_Temp,7networks_RH_Limbic_TempPole,7networks_RH_SalVentAttn_FrMed_1,7networks_RH_SalVentAttn_FrMed_2,7networks_RH_SalVentAttn_FrMed_3,7networks_RH_SalVentAttn_IPL,7networks_RH_SalVentAttn_Ins_1,7networks_RH_SalVentAttn_Ins_2,7networks_RH_SalVentAttn_PrCv,7networks_RH_SalVentAttn_SPL,7networks_RH_SalVentAttn_ST,7networks_RH_SalVentAttn_Temp_1,7networks_RH_DorsAttn_IPS_1,7networks_RH_DorsAttn_PFCd,7networks_RH_DorsAttn_PostC_1,7networks_RH_DorsAttn_PostC_2,7networks_RH_DorsAttn_PrCd_1,7networks_RH_DorsAttn_PrCd_2,7networks_RH_DorsAttn_PrCv,7networks_RH_DorsAttn_SPL_1,7networks_RH_DorsAttn_SPL_2,7networks_RH_DorsAttn_SPL_3,7networks_RH_DorsAttn_SPL_4,7networks_RH_DorsAttn_TempOcc_1,7networks_RH_DorsAttn_TempOcc_2,7networks_RH_DorsAttn_TempOcc_3,7networks_RH_SomMot_1,7networks_RH_SomMot_10,7networks_RH_SomMot_11,7networks_RH_SomMot_12,7networks_RH_SomMot_13,7networks_RH_SomMot_14,7networks_RH_SomMot_2,7networks_RH_SomMot_3,7networks_RH_SomMot_4,7networks_RH_SomMot_5,7networks_RH_SomMot_6,7networks_RH_SomMot_7,7networks_RH_SomMot_8,7networks_RH_SomMot_9,7networks_RH_SomMot_Ins_1,7networks_RH_SomMot_Ins_2,7networks_RH_SomMot_Ins_3,7networks_RH_SomMot_ST,7networks_RH_Vis_ExStrInf_1,7networks_RH_Vis_ExStrInf_2,7networks_RH_Vis_ExStrSup,7networks_RH_Vis_ExStr_1,7networks_RH_Vis_ExStr_2,7networks_RH_Vis_ExStr_3,7networks_RH_Vis_ExStr_4,7networks_RH_Vis_ExStr_5,7networks_RH_Vis_ExStr_6,7networks_RH_Vis_PHC,7networks_RH_Vis_Striate_1,7networks_RH_Vis_Striate_2,7networks_RH_DorsAttn_TempOcc_4,7networks_LH_Default_IPL_1,7networks_LH_Default_IPL_2,7networks_LH_Default_IPL_3,7networks_LH_Default_IPL_4,7networks_LH_Default_PCC_1,7networks_LH_Default_PCC_2,7networks_LH_Default_PFCd_1,7networks_LH_Default_PFCd_2,7networks_LH_Default_PFCd_3,7networks_LH_Default_PFCd_4,7networks_LH_Default_PFCd_5,7networks_LH_Default_PFCl_1,7networks_LH_Default_PFCl_2,7networks_LH_Default_PFCm_1,7networks_LH_Default_PFCm_2,7networks_LH_Default_PFCm_3,7networks_LH_Default_PFCm_4,7networks_LH_Default_PFCv_1,7networks_LH_Default_PFCv_2,7networks_LH_Default_PFCv_3,7networks_LH_Default_PFCv_4,7networks_LH_Default_RSC,7networks_LH_Default_TempPole,7networks_LH_Default_Temp_1,7networks_LH_Default_Temp_2,7networks_LH_Default_Temp_3,7networks_LH_Default_Temp_4,7networks_LH_Default_Temp_5,7networks_LH_Default_pCun_1,7networks_LH_Default_pCun_2,7networks_LH_Cont_FPole,7networks_LH_Cont_FrMed,7networks_LH_Cont_IPL_1,7networks_LH_Cont_IPS_1,7networks_LH_Cont_IPS_2,7networks_LH_Cont_PFCl_1,7networks_LH_Cont_PFCl_2,7networks_LH_Cont_PFCl_3,7networks_LH_Cont_Temp,7networks_LH_Cont_pCun_1,7networks_LH_Limbic_FPole,7networks_LH_Limbic_OFC_1,7networks_LH_Limbic_OFC_2,7networks_LH_Limbic_Temp,7networks_LH_Limbic_TempPole,7networks_LH_SalVentAttn_FrMed_1,7networks_LH_SalVentAttn_FrMed_2,7networks_LH_SalVentAttn_FrMed_3,7networks_LH_SalVentAttn_IPL,7networks_LH_SalVentAttn_Ins_1,7networks_LH_SalVentAttn_Ins_2,7networks_LH_SalVentAttn_PrCv,7networks_LH_SalVentAttn_SPL,7networks_LH_SalVentAttn_ST,7networks_LH_SalVentAttn_Temp_1,7networks_LH_DorsAttn_IPS_1,7networks_LH_DorsAttn_PFCd,7networks_LH_DorsAttn_PostC_1,7networks_LH_DorsAttn_PostC_2,7networks_LH_DorsAttn_PrCd_1,7networks_LH_DorsAttn_PrCd_2,7networks_LH_DorsAttn_PrCv,7networks_LH_DorsAttn_SPL_1,7networks_LH_DorsAttn_SPL_2,7networks_LH_DorsAttn_SPL_3,7networks_LH_DorsAttn_SPL_4,7networks_LH_DorsAttn_TempOcc_1,7networks_LH_DorsAttn_TempOcc_2,7networks_LH_DorsAttn_TempOcc_3,7networks_LH_SomMot_1,7networks_LH_SomMot_10,7networks_LH_SomMot_11,7networks_LH_SomMot_12,7networks_LH_SomMot_13,7networks_LH_SomMot_14,7networks_LH_SomMot_2,7networks_LH_SomMot_3,7networks_LH_SomMot_4,7networks_LH_SomMot_5,7networks_LH_SomMot_6,7networks_LH_SomMot_7,7networks_LH_SomMot_8,7networks_LH_SomMot_9,7networks_LH_SomMot_Ins_1,7networks_LH_SomMot_Ins_2,7networks_LH_SomMot_Ins_3,7networks_LH_SomMot_ST,7networks_LH_Vis_ExStrInf_1,7networks_LH_Vis_ExStrInf_2,7networks_LH_Vis_ExStrSup,7networks_LH_Vis_ExStr_1,7networks_LH_Vis_ExStr_2,7networks_LH_Vis_ExStr_3,7networks_LH_Vis_ExStr_4,7networks_LH_Vis_ExStr_5,7networks_LH_Vis_ExStr_6,7networks_LH_Vis_PHC,7networks_LH_Vis_Striate_1,7networks_LH_Vis_Striate_2,7networks_LH_Vis_TempOcc,7networks_RH_Default_IPL_1,7networks_RH_Default_IPL_2,7networks_RH_Default_IPL_3,7networks_RH_Cont_IPL_2,7networks_RH_Default_PCC_1,7networks_RH_Cont_PCC,7networks_RH_Default_PFCd_1,7networks_RH_Default_PFCd_2,7networks_RH_Default_PFCd_3,7networks_RH_Default_PFCd_4,7networks_RH_Default_PFCd_5,7networks_RH_Cont_PFCl_4,7networks_RH_Cont_PFCl_5,7networks_RH_Default_PFCm_1,7networks_RH_Default_PFCm_2,7networks_RH_Default_PFCm_3,7networks_RH_Default_PFCm_4,7networks_RH_Default_PFCv_1,7networks_RH_SalVentAttn_PFCv,7networks_RH_Cont_PFCv_1,7networks_RH_Cont_PFCv_2,7networks_RH_Default_RSC,7networks_RH_Default_TempPole,7networks_RH_Default_Temp_1,7networks_RH_Default_Temp_2,7networks_RH_Default_Temp_3,7networks_RH_SalVentAttn_Temp_2,7networks_RH_SomMot_Temp,7networks_RH_Default_pCun_1,7networks_RH_Cont_pCun_1,7networks_RH_Cont_FPole,7networks_RH_Cont_FrMed,7networks_RH_Cont_IPL_1,7networks_RH_Cont_IPS_1,7networks_RH_DorsAttn_IPS_2,7networks_RH_Cont_PFCl_1,7networks_RH_Cont_PFCl_2,7networks_RH_Cont_PFCl_3,7networks_RH_Cont_Temp,7networks_RH_DorsAttn_pCun,7networks_RH_Limbic_FPole,7networks_RH_Limbic_OFC_1,7networks_RH_Limbic_OFC_2,7networks_RH_Limbic_Temp,7networks_RH_Limbic_TempPole,7networks_RH_SalVentAttn_FrMed_1,7networks_RH_SalVentAttn_FrMed_2,7networks_RH_SalVentAttn_FrMed_3,7networks_RH_SalVentAttn_IPL,7networks_RH_SalVentAttn_Ins_1,7networks_RH_SalVentAttn_Ins_2,7networks_RH_SalVentAttn_PrCv,7networks_RH_SalVentAttn_SPL,7networks_RH_SalVentAttn_ST,7networks_RH_SalVentAttn_Temp_1,7networks_RH_DorsAttn_IPS_1,7networks_RH_DorsAttn_PFCd,7networks_RH_DorsAttn_PostC_1,7networks_RH_DorsAttn_PostC_2,7networks_RH_DorsAttn_PrCd_1,7networks_RH_DorsAttn_PrCd_2,7networks_RH_DorsAttn_PrCv,7networks_RH_DorsAttn_SPL_1,7networks_RH_DorsAttn_SPL_2,7networks_RH_DorsAttn_SPL_3,7networks_RH_DorsAttn_SPL_4,7networks_RH_DorsAttn_TempOcc_1,7networks_RH_DorsAttn_TempOcc_2,7networks_RH_DorsAttn_TempOcc_3,7networks_RH_SomMot_1,7networks_RH_SomMot_10,7networks_RH_SomMot_11,7networks_RH_SomMot_12,7networks_RH_SomMot_13,7networks_RH_SomMot_14,7networks_RH_SomMot_2,7networks_RH_SomMot_3,7networks_RH_SomMot_4,7networks_RH_SomMot_5,7networks_RH_SomMot_6,7networks_RH_SomMot_7,7networks_RH_SomMot_8,7networks_RH_SomMot_9,7networks_RH_SomMot_Ins_1,7networks_RH_SomMot_Ins_2,7networks_RH_SomMot_Ins_3,7networks_RH_SomMot_ST,7networks_RH_Vis_ExStrInf_1,7networks_RH_Vis_ExStrInf_2,7networks_RH_Vis_ExStrSup,7networks_RH_Vis_ExStr_1,7networks_RH_Vis_ExStr_2,7networks_RH_Vis_ExStr_3,7networks_RH_Vis_ExStr_4,7networks_RH_Vis_ExStr_5,7networks_RH_Vis_ExStr_6,7networks_RH_Vis_PHC,7networks_RH_Vis_Striate_1,7networks_RH_Vis_Striate_2,7networks_RH_DorsAttn_TempOcc_4
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,3.0107168106579274,2.9942425621233255,2.8452660573510413,3.089613289702194,3.117037759350289,3.164437380709894,3.357308095739357,2.8793904818256633,2.882334669797299,3.5132976476107594,3.043586569447494,2.9558325956368114,2.7177484149775033,3.2140169699930623,3.200049166546123,3.0346851127388623,3.024534478258105,2.9713137418023257,3.026520809635412,3.0190171293607646,3.3985489601413814,3.202491127403941,3.3346364432774656,3.1278081476048474,3.029130138363349,3.1874432163700783,2.968145931339538,2.9989039653311953,2.846338020288955,2.615834983788119,2.674607138711485,3.390800056418069,2.948441192254101,2.8311229326913794,2.633819668548234,2.8535945357868124,2.758239941583367,2.741156913184737,3.1196254857772985,2.859272178173329,3.0702806622297514,2.742849702266159,3.1407497575856764,3.1248557439170415,3.35554365214552,3.210850675165743,3.1228349505581257,3.014349795629129,3.055615290137719,3.1237514318203963,3.6791241263371735,2.9297580937056846,2.78201475546612,2.8882965713042115,2.984292829070995,2.595599120595834,2.8513599534203773,2.585307849755451,2.724911084391166,2.7501732164870676,2.743271545927831,2.837762306313238,2.5764216310853354,2.804322747521785,2.5530933953241717,2.6748663159933863,2.9308472576314446,2.8576551643288544,2.995767314640827,2.866683500188085,2.431420046323544,2.8034151617186858,2.0471916268090116,2.8105785343440064,3.082254707684092,2.5705330458391416,2.783167207462325,1.9167160089824766,3.0336776976296833,2.6828216725292875,2.0428672332892757,2.3991865965027697,2.368791771457015,2.9416902404106993,3.0893327218077826,3.1424257971863496,2.823290633362717,2.6150059110501966,2.499516415205654,2.390121249509378,2.369904530196808,2.627951002381454,2.156573569289488,2.4667674509443462,2.7558672402396116,3.1125575423883842,2.9244651576666914,2.020959397728662,1.9048616776053486,2.6837417590230404,2.9665396261660804,2.9205178408782717,2.899952491073965,3.0197394937598663,3.157039242119374,3.0688659999788435,3.3021689141600823,2.8574221643984945,2.8756963167617946,3.4377319644795397,2.9879648092569187,2.9208041133776517,2.68640413731891,3.122528680566061,3.1583958454074317,2.977118012413472,3.0619122862803025,2.996828098712851,3.079739906316303,2.994061795292588,3.3779012491553346,3.200794372442823,3.3501117474357085,3.264608652586554,3.182394459709465,3.2353356090195096,2.917838584679001,3.116511635950512,2.8516777455603295,2.63335434999748,2.6278270356032376,3.3448134885538896,2.915103919361679,2.7974069894350153,2.597192063564408,2.8064355263297074,2.751056184180533,2.6896341049521664,3.11257294261541,2.8065825000825066,2.9931142392100787,2.7450146284134256,3.1393435955137226,3.1495132461787048,3.4042823896614034,3.2126466633053115,3.1114186940873148,2.824623817445765,3.03800284288033,3.1470880432451,3.5518487144704154,2.9065780883903454,2.7881016472713247,2.895647815875987,3.0408720391105075,2.6308737528941024,2.818099401203532,2.544749896563851,2.6817054940381504,2.6987597788283018,2.7066437299507107,2.8148108070819333,2.581893352474447,2.817903607422232,2.5399672476921054,2.6491675638577505,2.9666606144144043,2.929811753989722,3.003220659601378,2.8362407251589863,2.3332864445322126,2.7216284114090747,1.9961897060550076,2.76501585259923,3.087227003555131,2.514724403251215,2.769700622911137,1.9502644122441894,3.0127132232152873,2.6465779342343563,1.9997016635322211,2.3758568727602687,2.4317036473435354,2.9970808572782137,3.104488575308196,3.157847624412332,2.9296185742227006,2.5686187629498374,2.5749504607421985,2.361965609217339,2.3879961963810232,2.7011730583379254,2.2770726356325195,2.563888933870559,2.776804302845248,3.1753125688924397,2.931268910926403,1.9491356234515118,1.9446458785449021,2.700123343077494,0.19377021906096184,0.185130429759438,0.1719267502493459,0.19474476561040294,0.16573340415461985,0.17546149919797221,0.19635994441137986,0.17363462027551899,0.19947109922916983,0.20657059379697704,0.21498340758632895,0.16737604715635332,0.1887252887305667,0.2062080077817631,0.19347294553557465,0.2141985625184277,0.21303602032032118,0.1938894712850028,0.16623417975491184,0.1767637054080266,0.1737274666327348,0.18916280730353416,0.19401782227694536,0.1894755387008942,0.1966397528644236,0.1914373694605558,0.19247800664367942,0.1813079058140132,0.16514488386271,0.21002849571273421,0.1885246680725021,0.20076454311688344,0.19161495794449487,0.17980184972760394,0.16413926571615775,0.1832382850913548,0.1638349906807875,0.17121525364219983,0.19995018793997846,0.189428740894302,0.1869622136653096,0.17223701681817596,0.1776980698810365,0.16844580111500845,0.19500910474410374,0.19603554024799644,0.18028621505369613,0.23985474846445506,0.17082294522734062,0.15797930410451513,0.2139707128435276,0.1757000310622459,0.15865880779562766,0.17921889412928657,0.18815463368419522,0.1607750297511174,0.17689157282375256,0.1646695765346793,0.18169849162162177,0.22134743482172922,0.20035445281322878,0.17046682431533136,0.1909481853467812,0.18993844846846897,0.1685294924816571,0.17425681652088826,0.19426748568882296,0.17741125610756453,0.18414968869230058,0.22911563575987007,0.20468384198805106,0.2087814203529178,0.1914754545372304,0.1873345032681711,0.1794206384098822,0.2304243283415566,0.1782549956218821,0.17786007903763812,0.1634189230168167,0.22030500632160158,0.1807824799135903,0.1659727648858201,0.20706433909999958,0.1762873304796746,0.15575524323379356,0.17192134362349418,0.18442494255265415,0.1686621789601228,0.16731583959839855,0.16913360770255942,0.16095452607427888,0.159138669054333,0.16534449077286933,0.15282972782182538,0.17124721586774824,0.17069717565674666,0.1829721127848293,0.16069682600722887,0.16613562473294652,0.1802205061102085,0.17763952615855078,0.17949377278856513,0.16917909827836794,0.19674212868385885,0.17902521790051462,0.17574472747391348,0.20149114610383165,0.17336370050297636,0.20172642573532856,0.20782060952660564,0.21237741015677788,0.17277213119433554,0.19570310192024226,0.2056837350244213,0.18518540065125635,0.2083658152299269,0.21016210915574374,0.18892901581534569,0.16073608741596015,0.1735427564240966,0.1999159943532789,0.1870191013818763,0.1948482589585495,0.1961522331832069,0.19036015284487678,0.1960316920440115,0.1956680505233955,0.17878448134189262,0.1665626480077613,0.20404057845441728,0.1875078452110489,0.19853801145399497,0.19432442362935073,0.18108076078109567,0.1631943280017119,0.1854716742744431,0.15269075556552852,0.16474162334070505,0.20465522748788018,0.19559051017125642,0.18828141332229986,0.1760753903148479,0.1757084742590085,0.17420488672515122,0.20079296866884186,0.20093746726049141,0.1863188723696291,0.24756058200725983,0.17407031499399334,0.1556645200096394,0.222059047456278,0.1756531796778043,0.16088509476195392,0.17465787954989925,0.18174101435587775,0.17012955333652194,0.18310901147477612,0.16634490697077692,0.18419984511209572,0.22756020160848378,0.2097465167324039,0.1875858409443214,0.19061014244064814,0.19189373184925881,0.17758375799868883,0.16968219389523417,0.19535208153358946,0.17773608178380124,0.1820802301232387,0.23586336670334807,0.21361705139275566,0.21106798677467578,0.2154142807810231,0.18159533685153958,0.18182818232000175,0.22349922315860174,0.18252488079886853,0.19070872124851143,0.16850540286837065,0.2324895652982816,0.176273459316097,0.17438210626616762,0.2033878518005779,0.18559875638258938,0.17831948260919533,0.16404067343136475,0.1830299766499627,0.16417007540303966,0.17334685187235646,0.1600814565557187,0.15891205936880604,0.16052016817717119,0.17947306002906357,0.1630212950885614,0.17978635233635012,0.18073040043163366,0.17689580595135201,0.165504599280556,0.1767519705283874,0.17220318277037594
