,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,17networks_LH_TempPar_Temp_1,17networks_LH_TempPar_Temp_2,17networks_LH_TempPar_Temp_3,17networks_LH_DefaultC_IPL,17networks_LH_DefaultC_PHC,17networks_LH_DefaultC_RSC,17networks_LH_DefaultB_IPL_1,17networks_LH_DefaultB_IPL_2,17networks_LH_DefaultB_PFCd_1,17networks_LH_DefaultB_PFCd_2,17networks_LH_DefaultB_PFCl,17networks_LH_DefaultB_PFCv_1,17networks_LH_DefaultB_PFCv_2,17networks_LH_DefaultB_PFCv_3,17networks_LH_DefaultB_TempPole,17networks_LH_DefaultB_Temp_1,17networks_LH_DefaultB_Temp_2,17networks_LH_DefaultB_Temp_3,17networks_LH_DefaultA_IPL_1,17networks_LH_DefaultA_PCC,17networks_LH_DefaultA_PFCd_1,17networks_LH_DefaultA_PFCd_2,17networks_LH_DefaultA_PFCd_3,17networks_LH_DefaultA_PFCm_1,17networks_LH_DefaultA_PFCm_2,17networks_LH_DefaultA_PFCm_3,17networks_LH_DefaultA_PFCm_4,17networks_LH_DefaultA_pCun,17networks_LH_ContC_PCC,17networks_LH_ContC_pCun_1,17networks_LH_ContC_pCun_2,17networks_LH_ContB_FPole,17networks_LH_ContB_IPL_1,17networks_LH_ContB_PFCv,17networks_LH_ContB_Temp,17networks_LH_ContA_IPS_1,17networks_LH_ContA_IPS_2,17networks_LH_ContA_PFCd,17networks_LH_ContA_PFCl_1,17networks_LH_ContA_PFCl_2,17networks_LH_ContA_PrCv_1,17networks_LH_ContA_PrCv_2,17networks_LH_LimbicA_Temp,17networks_LH_LimbicA_TempPole,17networks_LH_LimbicB_FPole,17networks_LH_LimbicB_OFC_1,17networks_LH_LimbicB_OFC_2,17networks_LH_SalVentAttnB_FrMed_1,17networks_LH_SalVentAttnB_FrMed_2,17networks_LH_SalVentAttnB_PFCl_1,17networks_LH_SalVentAttnB_PFCl_2,17networks_LH_SalVentAttnA_FrMed_1,17networks_LH_SalVentAttnA_FrMed_2,17networks_LH_SalVentAttnA_IPL,17networks_LH_SalVentAttnA_Ins_1,17networks_LH_SalVentAttnA_Ins_2,17networks_LH_SalVentAttnA_SPL,17networks_LH_DorsAttnB_PostC_1,17networks_LH_DorsAttnB_PostC_2,17networks_LH_DorsAttnB_PrCd_1,17networks_LH_DorsAttnB_PrCd_2,17networks_LH_DorsAttnB_SPL_1,17networks_LH_DorsAttnB_SPL_2,17networks_LH_DorsAttnA_IPS,17networks_LH_DorsAttnA_SPL_1,17networks_LH_DorsAttnA_SPL_2,17networks_LH_DorsAttnA_TempOcc_1,17networks_LH_DorsAttnA_TempOcc_2,17networks_LH_DorsAttnA_TempOcc_3,17networks_LH_DorsAttnA_TempOcc_4,17networks_LH_SomMotB_1,17networks_LH_SomMotB_2,17networks_LH_SomMotB_3,17networks_LH_SomMotB_4,17networks_LH_SomMotB_Ins_1,17networks_LH_SomMotB_Ins_2,17networks_LH_SomMotB_Ins_3,17networks_LH_SomMotB_ST_1,17networks_LH_SomMotB_ST_2,17networks_LH_SomMotA_1,17networks_LH_SomMotA_10,17networks_LH_SomMotA_2,17networks_LH_SomMotA_3,17networks_LH_SomMotA_4,17networks_LH_SomMotA_5,17networks_LH_SomMotA_6,17networks_LH_SomMotA_7,17networks_LH_SomMotA_8,17networks_LH_SomMotA_9,17networks_LH_VisPeri_ExStrInf_1,17networks_LH_VisPeri_ExStrInf_2,17networks_LH_VisPeri_ExStrSup,17networks_LH_VisPeri_Striate,17networks_LH_VisCent_ExStr_1,17networks_LH_VisCent_ExStr_2,17networks_LH_VisCent_ExStr_3,17networks_LH_VisCent_ExStr_4,17networks_LH_VisCent_ExStr_5,17networks_LH_VisCent_ExStr_6,17networks_LH_VisCent_Striate,17networks_RH_TempPar_Temp_1,17networks_RH_TempPar_Temp_2,17networks_RH_TempPar_Temp_3,17networks_RH_DefaultC_IPL,17networks_RH_DefaultC_PHC,17networks_RH_DefaultC_RSC,17networks_RH_SalVentAttnB_IPL,17networks_RH_DefaultA_IPL_1,17networks_RH_DefaultB_PFCd_1,17networks_RH_DefaultB_PFCd_2,17networks_RH_ContB_PFCl,17networks_RH_DefaultB_PFCv_1,17networks_RH_SalVentAttnB_PFCv_1,17networks_RH_SalVentAttnB_PFCv_2,17networks_RH_DefaultB_TempPole,17networks_RH_DefaultB_Temp_1,17networks_RH_TempPar_Temp_4,17networks_RH_DefaultA_Temp,17networks_RH_ContB_IPL_2,17networks_RH_DefaultA_PCC,17networks_RH_DefaultA_PFCd_1,17networks_RH_DefaultA_PFCd_2,17networks_RH_DefaultA_PFCd_3,17networks_RH_DefaultA_PFCm_1,17networks_RH_DefaultA_PFCm_2,17networks_RH_DefaultA_PFCm_3,17networks_RH_DefaultA_PFCm_4,17networks_RH_DefaultA_pCun,17networks_RH_ContC_PCC,17networks_RH_ContC_pCun_1,17networks_RH_ContC_pCun_2,17networks_RH_ContB_FPole,17networks_RH_ContB_IPL_1,17networks_RH_ContB_PFCv,17networks_RH_ContB_Temp,17networks_RH_ContA_IPS_1,17networks_RH_ContA_IPS_2,17networks_RH_ContA_PFCd,17networks_RH_ContA_PFCl_1,17networks_RH_SalVentAttnB_PFCl_3,17networks_RH_ContA_PrCv_1,17networks_RH_ContA_PrCv_2,17networks_RH_LimbicA_Temp,17networks_RH_LimbicA_TempPole,17networks_RH_LimbicB_FPole,17networks_RH_LimbicB_OFC_1,17networks_RH_LimbicB_OFC_2,17networks_RH_SalVentAttnB_FrMed_1,17networks_RH_SalVentAttnB_FrMed_2,17networks_RH_SalVentAttnB_PFCl_1,17networks_RH_SalVentAttnB_PFCl_2,17networks_RH_SalVentAttnA_FrMed_1,17networks_RH_SalVentAttnA_FrMed_2,17networks_RH_SalVentAttnA_IPL,17networks_RH_SalVentAttnA_Ins_1,17networks_RH_SalVentAttnA_Ins_2,17networks_RH_SalVentAttnA_SPL,17networks_RH_DorsAttnB_PostC_1,17networks_RH_DorsAttnB_PostC_2,17networks_RH_DorsAttnB_PrCd_1,17networks_RH_DorsAttnB_PrCd_2,17networks_RH_DorsAttnB_SPL_1,17networks_RH_DorsAttnB_SPL_2,17networks_RH_DorsAttnA_IPS,17networks_RH_DorsAttnA_SPL_1,17networks_RH_DorsAttnA_SPL_2,17networks_RH_DorsAttnA_TempOcc_1,17networks_RH_DorsAttnA_TempOcc_2,17networks_RH_DorsAttnA_TempOcc_3,17networks_RH_ContA_TempOcc,17networks_RH_SomMotB_1,17networks_RH_SomMotB_2,17networks_RH_SomMotB_3,17networks_RH_SomMotB_4,17networks_RH_SomMotB_Ins_1,17networks_RH_SomMotB_Ins_2,17networks_RH_SomMotB_Ins_3,17networks_RH_SomMotB_ST_1,17networks_RH_SalVentAttnA_ST,17networks_RH_SomMotA_1,17networks_RH_SomMotA_10,17networks_RH_SomMotA_2,17networks_RH_SomMotA_3,17networks_RH_SomMotA_4,17networks_RH_SomMotA_5,17networks_RH_SomMotA_6,17networks_RH_SomMotA_7,17networks_RH_SomMotA_8,17networks_RH_SomMotA_9,17networks_RH_VisPeri_ExStrInf_1,17networks_RH_VisPeri_ExStrInf_2,17networks_RH_VisPeri_ExStrSup,17networks_RH_VisPeri_Striate,17networks_RH_VisCent_ExStr_1,17networks_RH_VisCent_ExStr_2,17networks_RH_VisCent_ExStr_3,17networks_RH_VisCent_ExStr_4,17networks_RH_VisCent_ExStr_5,17networks_RH_VisCent_ExStr_6,17networks_RH_VisCent_Striate,17networks_LH_TempPar_Temp_1,17networks_LH_TempPar_Temp_2,17networks_LH_TempPar_Temp_3,17networks_LH_DefaultC_IPL,17networks_LH_DefaultC_PHC,17networks_LH_DefaultC_RSC,17networks_LH_DefaultB_IPL_1,17networks_LH_DefaultB_IPL_2,17networks_LH_DefaultB_PFCd_1,17networks_LH_DefaultB_PFCd_2,17networks_LH_DefaultB_PFCl,17networks_LH_DefaultB_PFCv_1,17networks_LH_DefaultB_PFCv_2,17networks_LH_DefaultB_PFCv_3,17networks_LH_DefaultB_TempPole,17networks_LH_DefaultB_Temp_1,17networks_LH_DefaultB_Temp_2,17networks_LH_DefaultB_Temp_3,17networks_LH_DefaultA_IPL_1,17networks_LH_DefaultA_PCC,17networks_LH_DefaultA_PFCd_1,17networks_LH_DefaultA_PFCd_2,17networks_LH_DefaultA_PFCd_3,17networks_LH_DefaultA_PFCm_1,17networks_LH_DefaultA_PFCm_2,17networks_LH_DefaultA_PFCm_3,17networks_LH_DefaultA_PFCm_4,17networks_LH_DefaultA_pCun,17networks_LH_ContC_PCC,17networks_LH_ContC_pCun_1,17networks_LH_ContC_pCun_2,17networks_LH_ContB_FPole,17networks_LH_ContB_IPL_1,17networks_LH_ContB_PFCv,17networks_LH_ContB_Temp,17networks_LH_ContA_IPS_1,17networks_LH_ContA_IPS_2,17networks_LH_ContA_PFCd,17networks_LH_ContA_PFCl_1,17networks_LH_ContA_PFCl_2,17networks_LH_ContA_PrCv_1,17networks_LH_ContA_PrCv_2,17networks_LH_LimbicA_Temp,17networks_LH_LimbicA_TempPole,17networks_LH_LimbicB_FPole,17networks_LH_LimbicB_OFC_1,17networks_LH_LimbicB_OFC_2,17networks_LH_SalVentAttnB_FrMed_1,17networks_LH_SalVentAttnB_FrMed_2,17networks_LH_SalVentAttnB_PFCl_1,17networks_LH_SalVentAttnB_PFCl_2,17networks_LH_SalVentAttnA_FrMed_1,17networks_LH_SalVentAttnA_FrMed_2,17networks_LH_SalVentAttnA_IPL,17networks_LH_SalVentAttnA_Ins_1,17networks_LH_SalVentAttnA_Ins_2,17networks_LH_SalVentAttnA_SPL,17networks_LH_DorsAttnB_PostC_1,17networks_LH_DorsAttnB_PostC_2,17networks_LH_DorsAttnB_PrCd_1,17networks_LH_DorsAttnB_PrCd_2,17networks_LH_DorsAttnB_SPL_1,17networks_LH_DorsAttnB_SPL_2,17networks_LH_DorsAttnA_IPS,17networks_LH_DorsAttnA_SPL_1,17networks_LH_DorsAttnA_SPL_2,17networks_LH_DorsAttnA_TempOcc_1,17networks_LH_DorsAttnA_TempOcc_2,17networks_LH_DorsAttnA_TempOcc_3,17networks_LH_DorsAttnA_TempOcc_4,17networks_LH_SomMotB_1,17networks_LH_SomMotB_2,17networks_LH_SomMotB_3,17networks_LH_SomMotB_4,17networks_LH_SomMotB_Ins_1,17networks_LH_SomMotB_Ins_2,17networks_LH_SomMotB_Ins_3,17networks_LH_SomMotB_ST_1,17networks_LH_SomMotB_ST_2,17networks_LH_SomMotA_1,17networks_LH_SomMotA_10,17networks_LH_SomMotA_2,17networks_LH_SomMotA_3,17networks_LH_SomMotA_4,17networks_LH_SomMotA_5,17networks_LH_SomMotA_6,17networks_LH_SomMotA_7,17networks_LH_SomMotA_8,17networks_LH_SomMotA_9,17networks_LH_VisPeri_ExStrInf_1,17networks_LH_VisPeri_ExStrInf_2,17networks_LH_VisPeri_ExStrSup,17networks_LH_VisPeri_Striate,17networks_LH_VisCent_ExStr_1,17networks_LH_VisCent_ExStr_2,17networks_LH_VisCent_ExStr_3,17networks_LH_VisCent_ExStr_4,17networks_LH_VisCent_ExStr_5,17networks_LH_VisCent_ExStr_6,17networks_LH_VisCent_Striate,17networks_RH_TempPar_Temp_1,17networks_RH_TempPar_Temp_2,17networks_RH_TempPar_Temp_3,17networks_RH_DefaultC_IPL,17networks_RH_DefaultC_PHC,17networks_RH_DefaultC_RSC,17networks_RH_SalVentAttnB_IPL,17networks_RH_DefaultA_IPL_1,17networks_RH_DefaultB_PFCd_1,17networks_RH_DefaultB_PFCd_2,17networks_RH_ContB_PFCl,17networks_RH_DefaultB_PFCv_1,17networks_RH_SalVentAttnB_PFCv_1,17networks_RH_SalVentAttnB_PFCv_2,17networks_RH_DefaultB_TempPole,17networks_RH_DefaultB_Temp_1,17networks_RH_TempPar_Temp_4,17networks_RH_DefaultA_Temp,17networks_RH_ContB_IPL_2,17networks_RH_DefaultA_PCC,17networks_RH_DefaultA_PFCd_1,17networks_RH_DefaultA_PFCd_2,17networks_RH_DefaultA_PFCd_3,17networks_RH_DefaultA_PFCm_1,17networks_RH_DefaultA_PFCm_2,17networks_RH_DefaultA_PFCm_3,17networks_RH_DefaultA_PFCm_4,17networks_RH_DefaultA_pCun,17networks_RH_ContC_PCC,17networks_RH_ContC_pCun_1,17networks_RH_ContC_pCun_2,17networks_RH_ContB_FPole,17networks_RH_ContB_IPL_1,17networks_RH_ContB_PFCv,17networks_RH_ContB_Temp,17networks_RH_ContA_IPS_1,17networks_RH_ContA_IPS_2,17networks_RH_ContA_PFCd,17networks_RH_ContA_PFCl_1,17networks_RH_SalVentAttnB_PFCl_3,17networks_RH_ContA_PrCv_1,17networks_RH_ContA_PrCv_2,17networks_RH_LimbicA_Temp,17networks_RH_LimbicA_TempPole,17networks_RH_LimbicB_FPole,17networks_RH_LimbicB_OFC_1,17networks_RH_LimbicB_OFC_2,17networks_RH_SalVentAttnB_FrMed_1,17networks_RH_SalVentAttnB_FrMed_2,17networks_RH_SalVentAttnB_PFCl_1,17networks_RH_SalVentAttnB_PFCl_2,17networks_RH_SalVentAttnA_FrMed_1,17networks_RH_SalVentAttnA_FrMed_2,17networks_RH_SalVentAttnA_IPL,17networks_RH_SalVentAttnA_Ins_1,17networks_RH_SalVentAttnA_Ins_2,17networks_RH_SalVentAttnA_SPL,17networks_RH_DorsAttnB_PostC_1,17networks_RH_DorsAttnB_PostC_2,17networks_RH_DorsAttnB_PrCd_1,17networks_RH_DorsAttnB_PrCd_2,17networks_RH_DorsAttnB_SPL_1,17networks_RH_DorsAttnB_SPL_2,17networks_RH_DorsAttnA_IPS,17networks_RH_DorsAttnA_SPL_1,17networks_RH_DorsAttnA_SPL_2,17networks_RH_DorsAttnA_TempOcc_1,17networks_RH_DorsAttnA_TempOcc_2,17networks_RH_DorsAttnA_TempOcc_3,17networks_RH_ContA_TempOcc,17networks_RH_SomMotB_1,17networks_RH_SomMotB_2,17networks_RH_SomMotB_3,17networks_RH_SomMotB_4,17networks_RH_SomMotB_Ins_1,17networks_RH_SomMotB_Ins_2,17networks_RH_SomMotB_Ins_3,17networks_RH_SomMotB_ST_1,17networks_RH_SalVentAttnA_ST,17networks_RH_SomMotA_1,17networks_RH_SomMotA_10,17networks_RH_SomMotA_2,17networks_RH_SomMotA_3,17networks_RH_SomMotA_4,17networks_RH_SomMotA_5,17networks_RH_SomMotA_6,17networks_RH_SomMotA_7,17networks_RH_SomMotA_8,17networks_RH_SomMotA_9,17networks_RH_VisPeri_ExStrInf_1,17networks_RH_VisPeri_ExStrInf_2,17networks_RH_VisPeri_ExStrSup,17networks_RH_VisPeri_Striate,17networks_RH_VisCent_ExStr_1,17networks_RH_VisCent_ExStr_2,17networks_RH_VisCent_ExStr_3,17networks_RH_VisCent_ExStr_4,17networks_RH_VisCent_ExStr_5,17networks_RH_VisCent_ExStr_6,17networks_RH_VisCent_Striate
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.9748466927756345,2.9883412365619497,2.995760306665843,3.0019180189950387,2.9539468921928993,3.1965380477498577,3.109888398728098,2.8563790684007153,3.373173441394298,3.5302895141680075,2.9696303399395125,2.974515099680543,3.0249028103836055,3.400312461603844,3.3280422566384815,3.123371842805583,3.030786516831373,3.1717397919586254,3.032809284299257,3.1218693461815845,2.883723592300669,2.890764181020277,3.0661847907249364,3.2295741434791854,3.210032381618607,3.0386811920011922,3.0381625732155153,2.8553630560128385,3.1614211156107372,2.860147777886994,2.61114961382151,2.670830107349027,2.9719533176892403,3.0296369184558594,3.1237660911331195,2.640060387527655,2.846985535344017,2.8599343796641454,2.7509613156641164,2.7389937252533914,2.8424274968037158,2.9221604157286385,3.11892703737739,3.361753632943486,3.074358033000012,2.730093392266232,3.1402000419987437,3.410204380666254,3.0344557185172527,2.8650293568202327,2.717455711333391,3.23033718813859,3.139492132157784,3.0622527643866038,3.1184334085905148,3.6684683547691606,2.783873589508201,2.6007593825783646,2.7351548595027886,2.7638897240610216,2.75549012495472,2.593464994195793,2.8112286213677478,2.5923501621959186,2.565882183367651,2.6805438639171473,2.6871318712045347,2.8590452562003312,2.9964327621926996,2.93271603990504,2.801933470130746,2.0531421185661305,2.814825249743634,3.0822211717629515,2.954678966088116,3.0737903852983077,3.136353232939982,2.843670852604565,2.888920157048306,2.8960661071191867,2.454114451948479,2.603532340685359,2.8024017909656735,1.9231860106602967,3.040216481507727,2.696744640460481,2.0573348777529388,2.419213994663483,2.3706549134079493,2.584617664288164,2.500049733637161,2.3871843542656728,2.016481992377614,2.3646148792670867,2.632300007381237,2.151346820520466,2.4652541810171598,2.7564439567677392,3.111907703815047,1.8909639623757608,2.9249036611803167,3.038424527745189,3.1135597787404734,2.9283356334832096,2.9616768232456696,3.196764176799076,3.03012883265317,2.907203311029672,3.3164603502523864,3.4544233733070002,2.9332098586296267,3.007080583558963,3.0758783240288134,3.3854677001901408,3.3485635269892633,3.2506800000505036,3.1693217683701205,3.22179469307472,2.987223541017464,3.157597406720697,2.8615321571992887,2.8859444429464727,3.010385131364242,3.1356430296158,3.163558030215728,2.9812669880601526,3.080872064286726,2.860244810839242,3.0786525950206522,2.810433891716474,2.626793953778134,2.621307685732142,2.9311462275620963,3.0069392233655283,3.114094039034527,2.608159164034551,2.809210333037111,2.825278891382849,2.7442217310685972,2.686437253224775,2.81737855012939,2.9022286907443307,3.140731084974477,3.411394042940724,2.9946976858125374,2.74314135837332,3.14810879378863,3.357478220856647,2.8453500135609837,2.8163223023433663,2.6857365213741424,3.226609579610024,3.1236342574987135,3.045571468742991,3.1393779534668487,3.534753433594697,2.78873446029498,2.5625074972849684,2.688789354478235,2.7149883686478886,2.7188313195303784,2.5988794067089986,2.8243562316405324,2.6283117661671347,2.554557521274508,2.655148187293932,2.6965645669571883,2.9291640410146873,3.0065388836756575,2.9647154536934877,2.721169222534671,2.0032827898493464,2.7706835674934265,3.0923457875814373,2.9978515130853913,3.0897108970458356,3.14609190822259,2.941259670669455,2.8957749478136647,2.862653583940465,2.351049261342211,2.546775696862566,2.787449881040474,1.9577217515601326,3.0160994709827604,2.669095567569528,2.0089321736609653,2.3974065110077167,2.438357951250548,2.5387023639583934,2.577577612438864,2.3583106783272796,1.9463250779234813,2.3821539162507572,2.6982257232721403,2.270645597585828,2.5658574771049825,2.7778572600271465,3.1727643230523492,1.932959797608757,0.19317901379041122,0.1889708185432521,0.181804780025027,0.1859743862814631,0.18254440891787851,0.1887628008818362,0.19515666873699594,0.17208919914758478,0.1966693296921048,0.2067453723363757,0.16701830592009853,0.19372439674398503,0.16572415582173222,0.17362108347152885,0.1945212010791261,0.1906407514678416,0.19737600763518864,0.19239789966442397,0.19425965215166235,0.16568979964052327,0.17346221187929484,0.19936793918102563,0.2146970581970943,0.2053002215543707,0.19255542664363423,0.21470612676444195,0.21394770435901167,0.1647220259643524,0.17503436733316263,0.18910711489869073,0.21047487168679657,0.18850006613590364,0.19224198168741005,0.1769069658875438,0.20173785196187702,0.16410477170532528,0.18065493106599986,0.17632265743472178,0.1630584142367863,0.1707475123168629,0.16955102016573548,0.17565330438395133,0.16890030535982709,0.1954713352383855,0.18733122274833766,0.17195704417126312,0.1777335731515311,0.20080554437881415,0.23856859660556431,0.18320067776010793,0.18841433914587702,0.19569659896802333,0.17948868894106632,0.17083771652742463,0.1578538074877646,0.21468136657599232,0.15816846948665542,0.16558984998507925,0.18259310838421414,0.22050266911040767,0.20007956909485328,0.1903806536969986,0.18923276621117216,0.16091789480511093,0.16866453662683606,0.17413406205015702,0.18010421536404084,0.17801775608914963,0.18545229995460272,0.1952691364647737,0.20950634794135278,0.1921146167259767,0.18728915249330935,0.17900030419017496,0.17576669039136533,0.15503632726146166,0.1711760772331494,0.18431197958384873,0.17917413838397495,0.2284147612837939,0.20572634428053374,0.23054759614794318,0.17765416990636146,0.1777286632505695,0.16288065029849774,0.22036584226783693,0.18169442352554183,0.16632286025156306,0.208200611824777,0.16833459416711322,0.16733009746228014,0.16911398831638735,0.16061950009516776,0.16135258884712578,0.15917916348174646,0.1663524677484532,0.1538235243868461,0.1714441857976322,0.17100176264631495,0.16709340697354635,0.19619247569443193,0.18238277212824847,0.17883780305861455,0.17992815621910885,0.1766894426243823,0.18618475472327767,0.19707268792116722,0.1695843559103087,0.20138218281754827,0.20740570916858142,0.17264729763474274,0.18913838264008284,0.16089179573291526,0.19949324355740905,0.1958230829021091,0.19625365913217488,0.18990581493286987,0.19748837419821594,0.17840430061072776,0.17833419603296227,0.17262325442252346,0.20163207238070716,0.2127356050879696,0.2055681799404033,0.18399612685214609,0.20822820424528468,0.21062501353382554,0.1665231621312597,0.1755497990391504,0.19584268010033737,0.20406683629336747,0.1875319075021735,0.1944668966239918,0.17372342552337175,0.20606432564449448,0.16302794237346704,0.18147724198141288,0.18271971477446985,0.15313069677028418,0.164485948462115,0.1873137837409126,0.17607087242244884,0.17544806380043326,0.2004312591638302,0.18865314040526002,0.17669364937524387,0.17605007289377816,0.19773191098584125,0.2457370865625246,0.1860204183929513,0.19565679314665624,0.20054606987015325,0.18517944044231324,0.17412513482290085,0.1549369961466415,0.22211034592893938,0.16061561302780658,0.1669057756340182,0.1851273428154173,0.2267800646133204,0.20948463013435623,0.19000310263002132,0.19112249414950117,0.17027891922372035,0.17746239293405316,0.1693181917049473,0.1728551590122906,0.1786289925333992,0.18324481538553006,0.19605112951345707,0.21290837964582895,0.21670659712499551,0.18201061045615685,0.18165633654165508,0.18448833871323622,0.17760868749424183,0.16326415683810522,0.1814066968898005,0.17383077156924784,0.23511307789492764,0.21538129743034506,0.22309330623721255,0.1819982422463877,0.19107592083944283,0.16854405783737544,0.2328242222323978,0.17728497901696272,0.1739433612895014,0.20491310547345248,0.16423508883081245,0.17321776093456748,0.16041339140243382,0.16572648008933788,0.15986854799426362,0.16153803852343354,0.18098113215445186,0.16407887317611217,0.18125402096538912,0.1810546548291762,0.17728332421698206
