,Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),Mean (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm),SD (mm)
,L.bankssts,L.caudalanteriorcingulate,L.caudalmiddlefrontal,L.cuneus,L.entorhinal,L.fusiform,L.inferiorparietal,L.inferiortemporal,L.isthmuscingulate,L.lateraloccipital,L.lateralorbitofrontal,L.lingual,L.medialorbitofrontal,L.middletemporal,L.parahippocampal,L.paracentral,L.parsopercularis,L.parsorbitalis,L.parstriangularis,L.pericalcarine,L.postcentral,L.posteriorcingulate,L.precentral,L.precuneus,L.rostralanteriorcingulate,L.rostralmiddlefrontal,L.superiorfrontal,L.superiorparietal,L.superiortemporal,L.supramarginal,L.frontalpole,L.temporalpole,L.transversetemporal,L.insula,R.bankssts,R.caudalanteriorcingulate,R.caudalmiddlefrontal,R.cuneus,R.entorhinal,R.fusiform,R.inferiorparietal,R.inferiortemporal,R.isthmuscingulate,R.lateraloccipital,R.lateralorbitofrontal,R.lingual,R.medialorbitofrontal,R.middletemporal,R.parahippocampal,R.paracentral,R.parsopercularis,R.parsorbitalis,R.parstriangularis,R.pericalcarine,R.postcentral,R.posteriorcingulate,R.precentral,R.precuneus,R.rostralanteriorcingulate,R.rostralmiddlefrontal,R.superiorfrontal,R.superiorparietal,R.superiortemporal,R.supramarginal,R.frontalpole,R.temporalpole,R.transversetemporal,R.insula,L.bankssts,L.caudalanteriorcingulate,L.caudalmiddlefrontal,L.cuneus,L.entorhinal,L.fusiform,L.inferiorparietal,L.inferiortemporal,L.isthmuscingulate,L.lateraloccipital,L.lateralorbitofrontal,L.lingual,L.medialorbitofrontal,L.middletemporal,L.parahippocampal,L.paracentral,L.parsopercularis,L.parsorbitalis,L.parstriangularis,L.pericalcarine,L.postcentral,L.posteriorcingulate,L.precentral,L.precuneus,L.rostralanteriorcingulate,L.rostralmiddlefrontal,L.superiorfrontal,L.superiorparietal,L.superiortemporal,L.supramarginal,L.frontalpole,L.temporalpole,L.transversetemporal,L.insula,R.bankssts,R.caudalanteriorcingulate,R.caudalmiddlefrontal,R.cuneus,R.entorhinal,R.fusiform,R.inferiorparietal,R.inferiortemporal,R.isthmuscingulate,R.lateraloccipital,R.lateralorbitofrontal,R.lingual,R.medialorbitofrontal,R.middletemporal,R.parahippocampal,R.paracentral,R.parsopercularis,R.parsorbitalis,R.parstriangularis,R.pericalcarine,R.postcentral,R.posteriorcingulate,R.precentral,R.precuneus,R.rostralanteriorcingulate,R.rostralmiddlefrontal,R.superiorfrontal,R.superiorparietal,R.superiortemporal,R.supramarginal,R.frontalpole,R.temporalpole,R.transversetemporal,R.insula
Age (years),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,2.9397940503710465,3.170252226628053,2.888374797153438,2.233834687930387,3.0173023665829923,3.006141186246749,2.8628503477142737,3.0414194944983097,3.106027689513299,2.41337291017654,3.0854073164035865,2.3629781138591426,2.8785968053631676,3.167001573276875,2.661888119620914,2.8920904344557408,2.9562828712754476,3.163217980531845,2.9112746832634224,1.9263544546069584,2.3896363977154826,3.0851538897891526,2.7731343701566193,2.849009283911579,3.2444291269968213,2.7756442927662235,3.191443812603594,2.588077870791877,3.0851637208323153,2.9435004965996154,3.1988737473033635,3.5377230114215497,2.7703782915436226,3.4098819381565892,3.0236835047441164,3.111070025348793,2.868343533805726,2.208168681793349,3.1306208595574536,3.0364943428582323,2.857162768395506,3.0685124757896145,3.075449104018064,2.451079814583727,3.054175481510855,2.412082632927137,2.899503449307019,3.1966146940180518,2.6605195438261657,2.8635368658978133,2.957187758694914,3.1787448428985794,2.9030979088888516,1.9291160323921754,2.370033948952499,3.0464556296189365,2.7249475034921984,2.8604101973661953,3.236191409153114,2.743811041905718,3.147727741023875,2.575552505253468,3.1271899086811756,2.929545269386129,3.147619765795946,3.621360899310879,2.7790903442441426,3.4013568047940095,0.169831597066515,0.2301361943011408,0.13871212094534163,0.16853780492384862,0.21383921658501628,0.12879684926019325,0.12166023433898605,0.13851516156668828,0.15977766211967256,0.1234045961682004,0.13678708512413382,0.13622608691831617,0.16598644496672155,0.14189098106253073,0.17027254276794124,0.16020681788140126,0.1401063707978271,0.2022157389534581,0.16269750781534717,0.15460136986510678,0.13199159906343919,0.14756516100607753,0.13561272901941174,0.12759272870468064,0.2044858626482218,0.13279442774368935,0.133236338077755,0.12181367814115832,0.1469500881657442,0.1292383228651836,0.26551986085814994,0.27736633410971295,0.21435010356205655,0.13789675617395866,0.176415613657716,0.2290656047518159,0.14914274512161818,0.1638003621635828,0.2247346243570992,0.1349630248806059,0.11772845433213153,0.1405001065789256,0.15904602390102054,0.13620361626126073,0.14250186373514423,0.1422024420778789,0.15973495985432706,0.14296060431445543,0.16922365411831564,0.1515612037610422,0.14140283385429367,0.19179224453418478,0.14828680007945474,0.15889029254680304,0.13486498668156308,0.16102928292485125,0.14500585001805924,0.12894842356904052,0.21093187050250525,0.1298159868980869,0.13380039172268957,0.12514115485728347,0.1420655269306621,0.12678356479274214,0.25141782850112254,0.2889761044112294,0.22494676255631743,0.14541867955053284
6.0,2.907411175315897,3.1341409741708715,2.868942774343542,2.202141608776559,3.016396915708508,2.9803846320989043,2.8246950002551268,3.0158682807859725,3.06836609862185,2.3907468364607194,3.0521153049132645,2.3340383913321676,2.840988842344958,3.140515546900061,2.645502703479532,2.852966246951415,2.9338739767313933,3.124192705186825,2.877713753655077,1.9071297372587568,2.361369171890385,3.0493018468211384,2.7614990168730467,2.8070529028599536,3.2141734843967575,2.73931892927729,3.16054253080997,2.551263110404009,3.0615340159014757,2.910409757709916,3.1486161016460232,3.5349708147781405,2.7454490813752765,3.38753173991394,2.9926437975435434,3.082888922680481,2.847216256795767,2.1794534121415485,3.130674337378053,3.0112055133921625,2.8221645665075945,3.04345944032337,3.038861790475232,2.4279068000071806,3.022143448638199,2.380945077756827,2.8600635808929016,3.169332153500621,2.6430531426442947,2.8287453451742084,2.9360586871141807,3.142218350855101,2.8693470828268195,1.91175645246409,2.341226993110572,3.0136514349509196,2.7138232685135186,2.8192518706796577,3.203427769192735,2.7061408177517525,3.1171111317819347,2.538908563067635,3.103186682773334,2.898732572184373,3.1033538091685196,3.6261200453982916,2.753314504673509,3.3809388531547975,0.1680604780869807,0.22684298305704062,0.1375334362954691,0.16654855246660497,0.21395568617682437,0.12816646002780016,0.12080252313189242,0.13726783179848157,0.15826636458593848,0.12192576245805606,0.13593024313972626,0.13463501723901766,0.1641235759458282,0.14025664703138216,0.1704939168361311,0.15890435813437864,0.13887523989223086,0.2000582438332659,0.16105127542853445,0.1528951352232883,0.12997218308196393,0.14659650627490023,0.1336213469634183,0.12648608673541606,0.20336567366305652,0.13110086410732502,0.13216011917203865,0.12048221058843944,0.1445590016860129,0.12760895720820128,0.26277669265128045,0.27442079116426216,0.2119521433527564,0.13631857570589231,0.17434613136287827,0.22558658510397267,0.1474576883734545,0.16183084178664425,0.22410928969611435,0.13390190145929312,0.11724348093581005,0.13922420301577973,0.15798194811258295,0.13444126061192985,0.14119248352539884,0.14067555493000225,0.15781886948599175,0.14130159018096597,0.16896519218401806,0.15114594997371206,0.14069940610672296,0.190162869714696,0.14766860074554078,0.15667064016518165,0.13213612463337407,0.15904610251648788,0.14258434600788034,0.12825448768608028,0.20960449053802352,0.1284296881845402,0.1326065629806341,0.12376584128894953,0.14102979128890036,0.125959400398377,0.24890506186212033,0.28595398382413345,0.2235920938180171,0.14331501387088616
7.0,2.8766567199638913,3.0997183377315087,2.850348531067358,2.1721271134392004,3.015917758949768,2.9561130773512776,2.7886455463322046,2.99169351145546,3.0325997047468616,2.3694573520567586,3.020545490686782,2.3066261396362746,2.8054096815317435,3.1153234181099823,2.629951869899647,2.8160001993222066,2.9124389284300456,3.087233335552368,2.8458546143090664,1.888825548579406,2.33470672373848,3.015160773981694,2.7503479144171252,2.767464402769887,3.1852027286818654,2.705023038119595,3.1312050929658497,2.5165701020571274,3.0390320814968144,2.8791044943853885,3.1011341751174974,3.532346482759431,2.7213200724958018,3.3660567235817638,2.96317731934927,3.0559373750178054,2.8270627750660338,2.152134292287056,3.1310967268580203,2.9873653425171187,2.7891003851477394,3.0198075839541785,3.004085123306114,2.406077937553761,2.9917464633718067,2.3514146144566204,2.822727824294255,3.1434020423316684,2.626428636331163,2.7958570108464924,2.9157836360860983,3.10758639874842,2.837303326310553,1.8951816176917455,2.3140295444634513,2.982436879973885,2.70317968367123,2.7803829310216455,3.172076777917447,2.670590861057391,3.0880485541544016,2.5043626830160086,3.080329143568692,2.869535963177885,3.06148474075992,3.63068736382469,2.72839048101777,3.3613023231772274,0.16639467933180693,0.22381354464544206,0.13641273221055264,0.1646623817798938,0.2139913703179222,0.12752187103456408,0.11997409615844924,0.13607448057989852,0.15683980943767403,0.12052326999171613,0.13508449497747615,0.13313583363421283,0.1623806101438294,0.1387279611569782,0.17062967340869176,0.15767811567652446,0.13770240935564806,0.19799990438673434,0.1594819993333651,0.1512745835320845,0.12809419941819467,0.14567173669349315,0.1317817149822542,0.12543114424186547,0.20226427683871154,0.12949979263599912,0.13111364162770187,0.11923380712169146,0.14233346744260436,0.12608173438173326,0.260191627142261,0.27168032240022,0.20972252917905743,0.13484865108319538,0.1724014473840644,0.22239164020922472,0.145853242078004,0.1599476664569443,0.22346841757154176,0.13288169515207385,0.11675480027321182,0.13800336126580046,0.15695601300842346,0.13276532797386265,0.13993196380553719,0.13922797743260035,0.15603684454920377,0.13973477815965712,0.1686702988940995,0.1507280432187506,0.13999109987931768,0.18859414563404067,0.14702969392796172,0.15457641443654235,0.12961072494444942,0.15719422144711476,0.14034227895527457,0.12756870583260474,0.20834461445624894,0.12709759851491106,0.1314537365595406,0.12247234281035811,0.14003421633431123,0.12516308586939065,0.2465300739387281,0.28309877065381933,0.22229947661547927,0.1413525982848652
8.0,2.847487058587941,3.066939106015841,2.832569049148272,2.143746965202298,3.01584332456025,2.9332836998978493,2.7546430196584573,2.9688577559524263,2.998678927741382,2.3494660984843563,2.990652655842181,2.280700301076216,2.771805115721166,3.0913902611371666,2.6152128381053648,2.7811298818747456,2.8919519770768845,3.052283409203797,2.8156504216784275,1.8714196082516785,2.309602661880104,2.9826868676582814,2.739665443012915,2.7301766534408185,3.157488075798578,2.6726986187672446,3.103386530436553,2.483938237293342,3.017625178150153,2.8495342767637317,3.056351498732868,3.529843722585628,2.697978582718641,3.3454361061867597,2.9352408560772445,3.0301838957979155,2.807855988150045,2.1261775247245938,3.1318681465882294,2.9649319464440396,2.7579152418280417,2.9975178258770505,2.9710725492773307,2.3855551200492444,2.962942333112524,2.3234494583947467,2.7874404959778496,3.118787699210316,2.610623176349662,2.7648166847029345,2.896340913149357,3.0747972551402625,2.806919826109793,1.8793742924525263,2.2883952587689733,2.9527701504492123,2.6930005706315763,2.743739048993512,3.1421075165823824,2.6371011915535036,3.0604956158790593,2.4718548068643713,3.0585835138728408,2.841909999458841,3.0219473169004263,3.635062540260642,2.704302690292815,3.3424287958640764,0.16482828311584488,0.2210339698842476,0.1353470103321183,0.16287491298217602,0.21395470968260882,0.12686710205721033,0.11917447274504443,0.13493305358142185,0.1554933489431966,0.11919438011160009,0.1342498008783058,0.1317231757136272,0.16075107267125535,0.13729749508347372,0.17068913422695106,0.15652494497003727,0.13658514989977757,0.19603624923031346,0.15798629627854097,0.14973672531447654,0.12635114945073245,0.14478983229255274,0.13008627850777807,0.12442564523282693,0.20118310971926037,0.12798596443599558,0.13009711834802629,0.11806518018918667,0.14026400187451551,0.12465208099343729,0.2577569295660474,0.26913349591410884,0.20765320180922403,0.1334807421057363,0.1705750908844254,0.21946454828121126,0.14432573771211077,0.15815124703032482,0.22281513468568884,0.13190107171156243,0.11626346636312583,0.13683447922573339,0.155965996885392,0.13117177004242517,0.1387206180580199,0.13785612282297108,0.15438340612270013,0.13825547757369225,0.16834290577021876,0.1503107317785096,0.139281501159772,0.18708503878933389,0.14637492973198846,0.15260366411175083,0.12727862264719936,0.15546473569379862,0.1382697296824448,0.12689185060846703,0.20714823319290881,0.12581787265504527,0.1303410485289614,0.121255835207959,0.1390782345080947,0.12439414258513946,0.24428719752319678,0.2804023842916811,0.22106783108195036,0.1395224917950186
9.0,2.8198585654609656,3.0357580677297413,2.815581310409697,2.116956927349904,3.0161520407934703,2.9118536776326374,2.7226284539468053,2.9473235837225813,2.96655418745844,2.330734717263253,2.9623915824974687,2.25621981795674,2.7401209377108557,3.0686811502121447,2.6012628273207867,2.748292884915728,2.872387373377317,3.0192864637164702,2.787054332216199,1.8548896359583642,2.2860105949355414,2.95183632423837,2.7294359828843677,2.6951225246722066,3.131000741693343,2.6422876706943725,3.07704187458738,2.4533069076547607,2.9972805663933317,2.8216486749826246,3.0141916035072214,3.5274562414769197,2.675411929857267,3.3256491047556413,2.9087911936434225,3.005596998457932,2.7895687955812765,2.101549311948914,3.132968715159536,2.9438634413839275,2.728554154060651,2.976551085286973,2.9397775151555376,2.3663002403193882,2.93568886526121,2.2970078249393944,2.7541459124104453,3.095452462835619,2.595613914162701,2.7355691885317444,2.877708825842674,3.0437991885924123,2.7781497689943135,1.8643172411237847,2.2642777917850108,2.924609432138305,2.683269751060805,2.709255895196593,3.113489066442634,2.605611828970972,3.034407924693644,2.4413248763785083,3.037916016491371,2.815809238119521,2.984676293920342,3.639245260376712,2.681035549514585,3.324299852218047,0.16335591111323144,0.21849124988883747,0.1343336664341496,0.1611820702897464,0.21385354209868918,0.12620579063612097,0.11840323734914572,0.1338417166867576,0.15422281792517106,0.11793648989508149,0.13342634485083904,0.13039224871368518,0.15922897112087864,0.13595858399192515,0.17068083422896502,0.1554420091966221,0.1355210271262512,0.19416325120343914,0.15656112130719005,0.1482787665153008,0.12473679192266193,0.14394993142424095,0.12852788826223074,0.1234675994699989,0.20012360023553466,0.12655459826416834,0.12911074505990439,0.11697315218394175,0.1383417446411251,0.12331566671465155,0.25546543341527156,0.2667696958192143,0.20573649664641158,0.13220912377946084,0.16886105029285214,0.21679013136443637,0.14287182307177745,0.15644138994709567,0.2221525737329469,0.1309588613654158,0.11577063803514255,0.13571484951421764,0.15501014486298206,0.12965684109877473,0.13755852848918573,0.1365567907574509,0.15285327284345523,0.13685938217693722,0.16798693394701342,0.14989702566664184,0.13857384585035407,0.1856346254631194,0.1457087688239658,0.15074843471793126,0.1251300677711178,0.1538495796845075,0.1363573994858662,0.12622478563625644,0.20601187500582605,0.12458877285523767,0.12926770173683322,0.12011194869659446,0.13816130875588672,0.12365222309376768,0.24217104413766039,0.2778574311458276,0.21989616014004382,0.13781654440637067
10.0,2.793727614855879,3.0061300115790996,2.7993622966750205,2.0917127631660475,3.016822335902908,2.8917801884496313,2.692542882910149,2.9270535642115925,2.9361759037510793,2.3132248499131336,2.9357170527706793,2.23314363258261,2.710302940298448,3.0471611595654275,2.588079056770003,2.7174267987517933,2.853719368036813,2.9881860366657116,2.760019502375419,1.8392133513822548,2.263884131525134,2.9225653401094234,2.719643914255466,2.662234886263472,3.1057119423125856,2.6137321933751054,3.052126156783646,2.4246155046834756,2.977965506758158,2.795397259179724,2.9745780204556382,3.525177746653495,2.653607431725094,3.306674936315099,2.883785117963771,2.982145196434944,2.772174096893233,2.0782158564547095,3.1343785511627957,2.9241179435477105,2.700962139357699,2.956868281378947,2.910153467707349,2.3482751911899697,2.9099438672187063,2.272047929458806,2.7227883900588106,3.0733596719066596,2.58137800123317,2.708059344121186,2.8598656817047594,3.01454046766662,2.7509463417338638,1.8499932280828661,2.241630799269411,2.897912910802551,2.673971046625186,2.676869140232258,3.086190508753356,2.57606279304064,3.009741088335936,2.4127128333242167,3.0182928742298554,2.7911882362521205,2.9496064281499663,3.6432352098434846,2.658573475698987,3.3068970732419185,0.16197267133463691,0.2161732158071631,0.13337043159031245,0.15958005746643092,0.21369514432858183,0.12554122536364876,0.11766002786607745,0.13279882939917617,0.1530244746770493,0.11674713050808119,0.1326144852119005,0.1291387566111991,0.15780875817420528,0.13470525015151846,0.17061259220597774,0.1544267373758004,0.13450786413177543,0.19237727106603472,0.15520372076833502,0.146898086613541,0.12324514050636919,0.14315129559444703,0.12709978374212835,0.12255524447920499,0.199087139123723,0.12520134112363804,0.1281546985601665,0.11595466465475497,0.1365584331854095,0.12206839253664031,0.2533104899000078,0.26457907192751856,0.20396513384552245,0.13102854469943284,0.16725374687751102,0.21435419544097276,0.14148842768571265,0.1548174128360634,0.22148382548632897,0.13005403934008672,0.11527754219810614,0.13464211645748966,0.15408708750329134,0.1282170811237217,0.13644557828851886,0.1353271180859515,0.1514413492374301,0.13554253578283157,0.1676062352744182,0.14948969242914123,0.1378710367678739,0.1842420516475088,0.1450352845065693,0.1490067977937181,0.12315572598823295,0.1523414547319268,0.13459657982349657,0.1255684314733745,0.20493252369673676,0.12340866106616301,0.1282329582712444,0.11903672840803498,0.13728293612409356,0.12293708596503145,0.2401764890784972,0.27545712706620357,0.21878353614519558,0.13622732536674617
11.0,2.7690505810455877,2.9780097262697813,2.78388898976765,2.067970235934744,3.017832638142073,2.873020410242843,2.664327340261431,2.9080102668651326,2.907494496472344,2.296898137953706,2.9105838487798636,2.211430687258573,2.682296916281593,3.0267953634275484,2.5756387456771086,2.6884692136895936,2.8359222117608187,2.9589256656268668,2.734499088609136,1.824368474206126,2.243176880269131,2.894830111658925,2.710273617350243,2.6314466080140813,3.081592893602726,2.5869741862835447,3.028594408390618,2.397803419921593,2.959647259776438,2.7707295994927454,2.9374342805931906,3.5230019453355714,2.632552406135582,3.2884928178918553,2.860179414954261,2.9597970031660727,2.755644791619412,2.056143360736736,3.136077773188879,2.9056535691463803,2.6750842152313288,2.9384303333479913,2.882153853699411,2.3314418654867337,2.885665146385862,2.2485279873211814,2.693312245389704,3.0524726651225382,2.5678925890239714,2.682231973259487,2.8427897882743047,2.9869693609246255,2.7252627310982094,1.8363850177071435,2.2204079369800116,2.8726387722033317,2.665088278990967,2.6465144547018142,3.0601809247696528,2.548394103493395,2.986450714543703,2.38595861946726,2.9996803098938933,2.7680015509488767,2.9166724759196163,3.647032074331524,2.6369008858619125,3.2902020399384257,0.1606741098721154,0.21406848142922738,0.13245532199132304,0.15806533512095275,0.2134862726612671,0.12487637684616587,0.11694452638559082,0.13180292193789842,0.15189494877058382,0.11562396422692481,0.1318147129312037,0.12795884219390352,0.15648529643466322,0.13353213304359732,0.1704915754854525,0.15347678784463867,0.13354370857420958,0.19067500879375832,0.15391159200871474,0.14559221943817893,0.12187046061642276,0.1423932808294995,0.12579557650795647,0.12168701293215216,0.19807506031003186,0.12392223167483415,0.1272291366602012,0.11500678468025541,0.13490637549328555,0.120906379491728,0.2512859220099104,0.262552490318142,0.20233220606642008,0.12993418767384046,0.16574800904072065,0.21214347212136014,0.1401727331684389,0.1532782439825091,0.22081190287568792,0.12918570805940918,0.11478544476767083,0.13361423758090152,0.1531957724505674,0.1268492990712554,0.13538148124978508,0.1341645348839341,0.1501427163920183,0.1343013011018011,0.16720454939285073,0.14909125855978875,0.1371756633783018,0.1829065022262706,0.1443581722542534,0.1473748751860205,0.12134667753444686,0.15093376260948554,0.1329791229035349,0.12492373896067702,0.2039075499501831,0.12227599266461245,0.1272361337150699,0.11802659838076655,0.13644265026454874,0.12224857487694599,0.23829865786673082,0.2731952294975271,0.2177290892456828,0.13474805761038888
12.0,2.7457838383030384,2.951352000507677,2.769138371510979,2.045685108940034,3.0191613757644635,2.8555315209062706,2.637922859713579,2.890156261128896,2.8804603854752795,2.281716222904692,2.8869467526430315,2.191039924289383,2.656048658457939,3.0075488360290414,2.5639191132662105,2.6613577200358054,2.8189701552547914,2.931448888175286,2.710446247370371,1.8103327241127605,2.2238424497878717,2.868586835274328,2.701309472392658,2.60269055972347,3.0586148115102367,2.5619556488938335,3.006401660773605,2.3728100449111986,2.942293085980018,2.74759526605934,2.9026839149349692,3.5209225447433106,2.6122341709021866,3.271081966512604,2.8379308705308413,2.9385209320884593,2.739953779293305,2.0352980272896968,3.1380464998286444,2.8884284343908635,2.650865399193648,2.921198160389099,2.8557321198983465,2.315762156035459,2.8628105101635297,2.2264062138947325,2.6656617948699104,3.032754781182324,2.5551348289979896,2.6580318977348925,2.8264594530900093,2.9610341369281725,2.7010521238570986,1.8234753743739813,2.200562860674676,2.8487452021020534,2.656605269824405,2.618127509206634,3.0354293957466516,2.522545780060094,2.964492411054716,2.3610021765734506,2.9820445462890697,2.746203739302013,2.8858091935595516,3.6506355395113883,2.616002197019311,3.2741963333103143,0.15945616706236754,0.21216638845929506,0.13158659633368192,0.1566345995840346,0.21323320212746802,0.1242139265996297,0.11625645195111825,0.13085267551456883,0.150831195199074,0.11456478035358203,0.13102761698923343,0.12684903352624322,0.15525382541369923,0.13243442574950415,0.17032435934057608,0.15259001720739815,0.13262680387274473,0.18905346152181188,0.15268244891531618,0.14435883626441728,0.12060726532968243,0.14167531481115975,0.12460923316682675,0.12086150497449435,0.19708862784656006,0.12271366637382268,0.12633419938442952,0.11412670873705098,0.1333784213777142,0.11982595775109038,0.24938598273782045,0.2606814849393838,0.20083116430066103,0.12892163264547762,0.16433904701516636,0.2101455616532386,0.1389221478249032,0.1518225067366477,0.22013971514158978,0.1283530810508056,0.11429562797424676,0.1326294491225513,0.15233540740925333,0.12555055636546203,0.13436580867021258,0.13306672538504383,0.14895262452824562,0.13313233140143002,0.16678547395087326,0.1487040152595298,0.13649002331204796,0.18162717819266894,0.14368076487109097,0.14584885831969166,0.11969441378850516,0.14962054381990753,0.13149741261373912,0.12429166891191815,0.20293465381753126,0.12118931140528004,0.12627659278032283,0.11707832860328345,0.13564002296433453,0.12158660143960011,0.23653291359165182,0.2710659783964495,0.21673199727080428,0.13337255795746478
